identifier,test,JS_div,No Data,Water,Artificial Bareground,Natural Bareground,Permanent Snow/Ice,Woody Vegetation,Cultivated Vegetation,(Semi) Natural Vegetation
17NRB_07,False,0.6491751915577038,0,923,0,0,0,60818,0,3795
21NTD_23,False,0.6457489937567458,0,0,0,0,0,6881,206,58449
19GCN_26,False,0.6246841187205231,0,0,2,46874,1,0,0,18659
19MFU_24,False,0.7049320014357696,0,0,0,0,0,65536,0,0
19MHM_04,False,0.6651600203511783,0,0,0,0,0,61624,0,3912
23MKQ_10,False,0.5908786563334764,0,0,102,0,0,39377,24499,1558
19GCN_19,False,0.6248435142652565,0,0,13,47311,0,0,0,18212
17NRB_00,True,0.497167493483315,0,21202,165,1311,0,1296,31798,9764
23LMJ_07,False,0.6001068695018019,0,0,1059,24,0,41463,0,22990
20KQV_11,False,0.6276304044316037,0,10,70,0,0,6127,57811,1518
20KRF_15,False,0.6695586133405278,0,0,0,0,0,62604,70,2862
17NRB_09,False,0.6747230250574439,0,13,388,0,0,552,64088,495
19GCN_10,False,0.6226577656932076,0,0,0,44931,0,0,0,20605
21NTD_15,False,0.7049320014357696,0,0,0,0,0,65536,0,0
23MKQ_26,True,0.5546222981441082,8,19,127,0,0,10211,14887,40284
20KQV_18,True,0.54300532873387,0,0,609,0,0,17882,37428,9617
20JQL_07,False,0.6403710379909716,29,0,3,0,0,2935,60360,2209
19MFU_12,False,0.6354968716689126,22,11913,0,0,0,53601,0,0
21LUE_05,False,0.6638008197950416,0,0,255,0,0,2926,33,62322
20KRF_23,False,0.6948149000996997,0,0,0,0,0,65130,244,162
23MKQ_19,False,0.7049320014357696,0,0,0,0,0,0,65536,0
20KQV_27,False,0.6904056135431792,0,0,0,0,0,64713,0,823
19MFU_15,False,0.7049320014357696,0,0,0,0,0,65536,0,0
20JQL_00,False,0.7049320014357696,0,65536,0,0,0,0,0,0
23LMJ_09,False,0.5931478097331885,0,0,0,0,0,50176,11264,4096
23MKQ_21,False,0.6160844289848108,0,0,25,0,0,49511,572,15428
19GCN_17,False,0.6091155091717582,0,0,53,36903,0,239,0,28341
21NTD_12,False,0.7028396264650605,0,68,0,0,0,65468,0,0
20KRF_24,False,0.7042170753142495,0,0,0,0,0,65517,0,19
20KQV_20,True,0.5532675867769737,0,0,664,0,0,6385,40233,18254
21LUE_02,False,0.702442360354442,0,0,84,0,0,65452,0,0
19GCN_28,False,0.6634455912869968,0,0,0,61319,0,0,0,4217
19HFT_27,False,0.6784688983147816,0,0,381,1068,0,14,0,64073
20PMR_20,False,0.5585227001934429,0,0,1594,0,0,6870,48100,8972
18HYD_18,False,0.6085399671598344,103,0,0,1706,0,52575,0,11152
18HYD_27,False,0.6430510089627175,22,0,0,0,0,56520,3,8991
19HFT_18,False,0.6780728317646091,0,0,0,2041,0,0,0,63495
22KEU_08,True,0.5471458410249966,0,0,641,30,0,8877,40641,15347
20KKU_20,False,0.6158812404383189,61,0,245,10881,0,701,0,53648
23LKC_02,False,0.637317865052871,0,0,0,0,0,11515,0,54021
21JTK_03,False,0.7031505560325929,0,0,56,0,0,0,65480,0
24MYS_13,False,0.6091975766418938,152,161,277,0,0,596,53307,11043
24MYT_04,False,0.591653922740712,100,0,815,0,0,230,36103,28288
20KKU_18,True,0.5230184027723989,151,0,6635,0,0,43196,10784,4770
20PMR_27,False,0.6318119197102858,0,149,0,0,0,11574,53788,25
19HFT_20,False,0.6904405969388566,0,0,632,82,0,0,0,64822
24MYT_03,False,0.6392702262170326,0,0,0,0,0,54965,9,10562
21JTK_04,False,0.7041215780947567,0,0,0,0,0,22,0,65514
24MYS_14,False,0.6007412267273466,152,3055,19,0,0,515,55833,5962
23LKC_05,True,0.5253911703308831,0,160,455,0,0,27322,15152,22447
20KKU_27,False,0.6537080690597026,0,0,0,0,0,60832,416,4288
20PMR_18,True,0.49590078058741416,0,351,6191,0,0,31169,5877,21948
18HYD_20,False,0.6618323777794847,6,0,114,0,0,3601,61772,43
22KEU_06,True,0.5480676577393735,0,0,441,0,0,40166,12898,12031
19HFT_16,False,0.6888833280489356,0,0,75,761,0,0,0,64700
18HYD_29,True,0.4812446431824154,0,1037,43,3297,0,31791,13715,15653
20PMR_11,True,0.5358963568473002,0,200,1790,21,0,18626,39618,5281
20KKU_11,False,0.6292859940757093,0,0,3,314,0,53685,0,11534
24MYS_22,False,0.5672061955088773,0,0,0,0,0,6192,39238,20106
18HYD_16,True,0.509398505075671,12,1680,777,0,0,37088,11447,14532
19HFT_29,False,0.6760342562471201,0,0,318,1234,0,71,0,63913
20PMR_16,True,0.4543616550353096,0,2,2633,6815,0,8509,30731,16846
19HFT_11,False,0.6973858560177671,0,0,225,0,0,66,0,65245
22KEU_01,False,0.5828845142821486,22,0,54292,0,0,3456,2478,5288
20KKU_29,False,0.6209714690516273,39,527,0,58739,0,2177,15,4039
18HYD_11,False,0.598627687008255,305,0,18,1367,2,49102,5,14737
20PMR_29,False,0.7024181040552859,0,0,85,0,0,0,65451,0
24MYS_25,False,0.5675746532637845,0,192,686,0,0,34775,1995,27888
20KKU_16,False,0.7041470783853802,0,0,0,0,0,65517,8,11
19GCN_16,False,0.5582545746511475,12,0,0,113,6144,28815,0,30452
21NTD_13,False,0.7049320014357696,0,0,0,0,0,65536,0,0
19MFU_14,False,0.7049320014357696,0,0,0,0,0,65536,0,0
23MKQ_20,True,0.545136599158306,38,0,223,0,0,8917,26635,29723
23LMJ_08,False,0.5960269845459387,0,0,2355,0,0,47203,0,15978
20JQL_01,False,0.6775242810887402,149,40,64336,0,0,104,510,397
19GCN_29,False,0.6368644350594175,3,1130,54,61554,39,323,1745,688
20KRF_25,False,0.6601117282643637,0,0,2,0,0,62311,2435,788
20KQV_21,True,0.5222804160493327,0,0,1051,0,0,26604,23897,13984
21LUE_03,False,0.6960947285113003,0,0,418,0,0,0,65118,0
20JQL_06,True,0.545096834629051,0,34046,0,532,0,23065,0,7893
23MKQ_27,False,0.6174091081535025,1,0,1230,0,0,3087,58778,2440
20KQV_19,False,0.617796503620097,0,132,68,0,0,56779,6607,1950
19MFU_13,False,0.7049320014357696,0,0,0,0,0,65536,0,0
19GCN_11,False,0.6156404404993573,0,0,0,27351,0,64,0,38121
21NTD_14,False,0.5675870732065882,0,0,0,10235,0,11362,0,43939
17NRB_08,False,0.635435322527173,4,0,0,0,0,53444,8,12080
21LUE_04,False,0.7049320014357696,0,0,0,0,0,0,0,65536
20KRF_22,False,0.6729676428801545,0,0,0,0,0,63598,535,1403
23MKQ_18,False,0.7048784629954079,0,0,0,0,0,0,65535,1
20KQV_26,True,0.5091490886506432,0,80,3058,0,0,35271,12833,14294
19MFU_25,False,0.7049320014357696,0,0,0,0,0,65536,0,0
19MHM_05,False,0.6211163748999683,0,2360,0,0,0,56691,0,6485
23MKQ_11,False,0.6287701938851927,0,0,44,0,0,16,50949,14527
21NTD_22,False,0.652825751216149,0,0,0,2636,0,1273,0,61627
19GCN_27,False,0.6862639157070259,0,0,3,64482,0,0,989,62
20KQV_10,False,0.587774585926548,0,0,599,0,0,11511,50604,2822
20KRF_14,False,0.7009981752605583,0,0,0,0,0,65396,8,132
23LMJ_06,False,0.640076384420209,0,0,228,0,0,57187,20,8101
17NRB_01,False,0.5821879907368706,31,27,34376,353,0,240,29639,870
19GCN_18,False,0.6306810526976702,0,0,0,50787,0,0,0,14749
21NTD_25,False,0.7049320014357696,0,0,0,0,0,65536,0,0
19GCN_20,False,0.617116184840879,0,0,0,35825,0,0,0,29711
20KQV_28,True,0.5441421805172199,0,0,637,0,0,34556,7725,22618
23MKQ_16,True,0.5523896740095227,1,19352,7,0,0,5535,39781,860
19MFU_22,False,0.7049320014357696,0,0,0,0,0,65536,0,0
19MHM_02,False,0.702369777953295,0,0,0,0,0,65449,0,87
17NRB_06,False,0.6753101969272022,0,56,669,0,0,841,5,63965
23LMJ_01,False,0.6369071547779981,0,0,60755,0,0,1660,637,2484
20JQL_08,False,0.606941491075023,0,0,5,0,0,14544,49533,1454
20KQV_17,False,0.5799892973897902,0,0,166,0,0,19015,3200,43155
23MKQ_29,False,0.5753800535839173,0,0,0,0,0,34116,27709,3711
20KRF_13,False,0.7019451958418179,0,0,0,0,0,65431,0,105
17NRB_24,False,0.6953128212048211,0,0,0,0,0,65068,0,468
23LMJ_23,False,0.6612075016588835,0,0,3,0,0,60924,0,4609
21LUE_17,False,0.6694656004106125,0,689,94,0,0,63656,91,1006
19GCN_02,False,0.6200675841020855,0,0,0,23552,0,0,0,41984
21NTD_07,False,0.702273851694365,0,0,0,0,0,65445,0,91
19MFU_00,False,0.6436891074168632,0,58591,0,0,0,6568,0,377
19MHM_20,False,0.6784015477188658,0,0,0,0,0,63534,0,2002
21LUE_28,False,0.6232425736188958,0,0,498,0,0,12366,52647,25
20JQL_15,True,0.5250265166187973,3,8039,1,399,0,24119,1024,31951
19MHM_18,False,0.6860984896857185,0,430,0,0,0,64634,0,472
21LUE_10,False,0.6461776848865011,0,0,1043,0,0,1544,61870,1079
23LMJ_24,True,0.5409746500115723,0,0,63,0,0,15110,20868,29495
17NRB_23,True,0.4810158327676221,259,81,3820,237,18,11067,22724,27330
20KRF_09,False,0.687647059060987,0,0,0,0,0,64567,45,924
20JQL_12,False,0.623205457331583,20,0,1,0,0,1472,56160,7883
19MFU_07,False,0.7049320014357696,0,0,0,0,0,65536,0,0
19MHM_27,False,0.6284804996236284,0,0,0,0,0,49467,0,16069
19GCN_05,False,0.6824795118413662,0,75,536,0,3,133,64561,228
21NTD_00,False,0.6154324107899779,18,16162,29,0,0,483,0,48844
23LMJ_12,False,0.6064573865099335,0,29,3,0,0,14198,1458,49848
20KQV_04,False,0.6829925131092365,0,0,0,0,0,226,969,64341
20KRF_00,False,0.5745445882868105,0,593,228,1035,0,42445,338,20897
21LUE_26,False,0.6431418799524186,0,0,514,0,0,6143,0,58879
21NTD_09,False,0.6930083985959048,0,20,0,113,0,364,0,65039
17NRB_15,False,0.5818313805878362,0,0,34,0,1,7785,49049,8667
21LUE_19,False,0.6325244906236157,0,0,12,0,0,52317,13,13194
19MHM_11,False,0.679277007301949,0,0,0,0,0,63636,0,1900
23MKQ_05,False,0.6099603707901445,48,18,401,0,0,222,16238,48609
20JQL_24,False,0.5704027235730272,43,0,0,292,0,25792,3110,36299
17NRB_12,False,0.7026636062936971,0,75,0,0,0,65461,0,0
21LUE_21,False,0.631825018947157,0,0,1,0,0,14088,0,51447
19MFU_09,False,0.7049320014357696,0,0,0,0,0,65536,0,0
19MHM_29,False,0.6365988523267482,0,58,0,0,0,54497,0,10981
20KQV_03,False,0.6746018643257333,0,0,168,0,0,150,63746,1472
20KRF_07,False,0.6141421952005358,3,0,0,0,0,19428,404,45701
23LMJ_15,False,0.6000111925686437,0,0,872,0,0,31646,0,33018
20JQL_23,True,0.5489792047013322,0,33787,0,0,0,19676,11,12062
23MKQ_02,False,0.6201013081503618,10,0,0,0,0,5026,57171,3329
19MHM_16,False,0.7015593017981938,0,0,0,0,0,65414,0,122
23LKC_16,True,0.5219239493250407,0,7,2580,0,0,20688,7784,34477
24MYT_10,False,0.6222482802260052,0,0,0,0,0,44523,0,21013
24MYS_07,False,0.5646477727408573,7,354,181,284,0,43357,18422,2931
21JTK_17,False,0.6215895687269514,0,0,682,0,0,12270,0,52584
21JTK_28,False,0.6127778142069248,0,0,0,0,0,30983,135,34418
22KEU_23,True,0.5356689863878847,0,2227,0,0,0,14815,7221,41273
23LKC_29,False,0.6042997238984362,0,148,563,0,0,9663,53950,1212
24MYS_00,True,0.4676240642506261,0,21056,306,204,0,7156,11339,25475
21JTK_10,False,0.5757907285372375,0,4728,5,0,0,18374,6,42423
24MYT_17,False,0.6065968914285131,0,0,0,0,0,1024,18165,46347
23LKC_11,True,0.5524298565835711,0,0,463,0,0,41365,8978,14730
22KEU_24,True,0.48897814019749875,0,11,4637,0,0,25163,18019,17706
24MYT_28,False,0.6915856463866383,0,0,107,0,0,285,134,65010
20KKU_05,False,0.6965363880873823,0,18,176,0,0,52,65245,45
23LKC_27,True,0.5373827063511947,0,0,5207,515,0,12296,2227,45291
21JTK_26,False,0.6039643650274548,0,0,373,0,0,12834,1223,51106
24MYT_21,False,0.6077463152544876,0,408,446,0,0,0,16441,48241
18HYD_02,True,0.49139792977275604,54,0,0,14937,30683,5135,0,14727
24MYS_09,False,0.6445395707065307,0,0,44,0,0,1937,60905,2650
21JTK_19,False,0.6548606664023735,0,67,267,0,0,3733,78,61391
23LKC_18,True,0.5088263734535652,0,0,3900,0,0,13921,35799,11916
22KEU_12,True,0.5462705321617101,0,0,455,0,0,9510,37800,17771
19HFT_02,False,0.624377214987169,0,0,451,12674,0,0,0,52411
20PMR_05,False,0.5645344995866747,0,0,68,0,0,40800,17823,6845
18HYD_05,True,0.5239438389044735,37,2,2041,0,0,7886,22399,33171
24MYT_26,False,0.5855912480549283,8,0,122,0,0,32052,1758,31596
21JTK_21,True,0.5461358690823681,11,10,2592,0,0,24733,2697,35493
23LKC_20,True,0.48706546314980803,0,403,5952,0,0,8342,30832,20007
20KKU_02,False,0.6199525552012375,0,0,0,41827,0,0,0,23709
20PMR_02,False,0.7049320014357696,0,0,0,0,0,65536,0,0
19HFT_05,False,0.6637256730604084,0,659,0,1937,0,67,4,62869
22KEU_15,False,0.5773396278511037,0,290,68,0,0,4331,47917,12930
24MYT_19,False,0.6025939485984818,5,0,1024,0,0,2542,56031,5934
19MFU_08,False,0.7049320014357696,0,0,0,0,0,65536,0,0
19MHM_28,False,0.659725610079043,0,0,0,0,0,60603,0,4933
21LUE_20,False,0.6892198140305941,0,0,2,0,0,911,0,64623
23LMJ_14,False,0.7044507203659172,0,0,12,0,0,0,65524,0
20KQV_02,False,0.7049320014357696,0,0,0,0,0,65536,0,0
20KRF_06,False,0.6750118340557443,0,0,0,0,0,63380,97,2059
17NRB_13,False,0.6242595348402692,4,0,675,0,7,3911,59114,1825
23MKQ_03,False,0.7028113339691917,0,0,0,0,0,65472,8,56
20JQL_22,False,0.5902226130949927,18,0,0,0,0,2761,45698,17059
19MHM_17,False,0.7034200817615859,0,0,0,0,0,65490,0,46
17NRB_14,True,0.5251908488546955,10,0,0,2850,0,21583,6208,34885
21NTD_08,False,0.6984129068638358,0,0,0,12,0,254,0,65270
20KQV_05,False,0.5614724744078059,0,0,104,0,0,38930,19722,6780
20KRF_01,False,0.5882652545122555,0,0,1514,0,0,2177,52850,8995
23LMJ_13,False,0.6583240636414682,0,0,310,136,0,3182,0,61908
21LUE_27,False,0.5837492187392047,0,0,778,0,0,51639,3918,9201
19MHM_10,False,0.6700777725923683,0,0,0,0,0,62420,0,3116
21LUE_18,False,0.6901919412951756,0,0,226,0,0,432,64876,2
20JQL_25,True,0.5536834317109688,370,0,308,266,0,3517,38760,22315
23MKQ_04,False,0.6004426650193347,9,0,137,0,0,16094,47899,1397
17NRB_22,False,0.608362332041822,2,243,0,0,43,34260,5,30983
21LUE_11,False,0.6188809052038123,0,0,330,0,0,16974,0,48232
19MHM_19,False,0.6450141158327701,0,0,28,0,0,57156,0,8352
23LMJ_25,False,0.7047478352372853,0,0,0,0,0,0,65532,4
19GCN_04,False,0.6536240593283413,0,0,0,0,1,59259,0,6276
21NTD_01,False,0.7049320014357696,0,0,0,0,0,65536,0,0
20JQL_13,True,0.5119166225111694,106,966,4,1253,0,8014,36063,19130
20KRF_08,False,0.6810966849875162,0,0,0,0,0,63884,13,1639
19MFU_06,False,0.7049320014357696,0,0,0,0,0,65536,0,0
19MHM_26,False,0.6983527053819327,0,0,0,0,0,65252,0,284
23LMJ_22,False,0.6169032591089608,0,0,101,0,0,42213,3,23219
21LUE_16,False,0.6878281951120997,0,0,0,0,0,1038,0,64498
17NRB_25,False,0.608091439234144,0,0,0,0,0,29515,373,35648
21LUE_29,False,0.6667918667401107,0,0,14,0,0,0,61982,3540
19MFU_01,False,0.7049320014357696,0,0,0,0,0,65536,0,0
19MHM_21,False,0.6554445764507183,6,9,0,0,0,59818,0,5703
20JQL_14,False,0.6997130190670248,0,65325,0,0,0,0,0,211
19GCN_03,False,0.6437307560220847,0,29,0,6932,240,0,0,58335
21NTD_06,False,0.683782447062501,0,34,0,1025,0,102,0,64375
21JTK_20,False,0.6629230041017967,0,0,0,0,0,4313,0,61223
24MYT_27,False,0.6407030175658165,185,224,1050,0,0,1316,820,61941
20KKU_03,False,0.6423195227181646,0,61440,0,0,1024,0,2048,1024
23LKC_21,False,0.7013935610092963,0,0,61,0,0,65431,23,21
18HYD_04,False,0.6902618750124,0,0,158,387,0,66,64924,1
22KEU_14,True,0.5559369400808234,0,8,12,0,0,12802,13312,39402
24MYT_18,False,0.5691347015187092,18,512,281,0,0,1863,27223,35639
20PMR_03,False,0.6731549787263894,0,0,0,0,0,379,63519,1638
19HFT_04,True,0.5280517202309214,22,61,2255,3335,0,887,18433,40543
18HYD_03,False,0.7033926443978482,0,0,0,0,0,65489,0,47
23LKC_26,False,0.6064484258249522,0,0,1060,149,0,9841,514,53972
20KKU_04,False,0.7049320014357696,0,0,0,0,0,65536,0,0
24MYT_20,False,0.6040237310485824,0,66,1102,0,0,423,51935,12010
21JTK_27,False,0.6333169157557017,0,0,38,0,0,10117,230,55151
19HFT_03,True,0.5065807166285861,0,255,2308,3572,0,4172,10015,45214
20PMR_04,False,0.6399816797090808,0,0,89,0,0,590,58919,5938
24MYS_08,False,0.6056988776469404,28,7,1,0,0,578,41069,23853
21JTK_18,False,0.6025393954365005,0,15,573,0,0,31850,28,33070
22KEU_13,False,0.561664774801403,0,0,431,0,0,21276,38990,4839
23LKC_19,True,0.5453952065941102,0,6,2772,0,0,32963,2574,27221
24MYT_16,False,0.6035150184125442,0,0,284,0,0,741,17726,46785
24MYS_01,False,0.6737209413180326,11,140,63856,0,0,35,260,1234
21JTK_11,False,0.6587052182817901,0,0,225,0,0,3084,225,62002
23LKC_10,False,0.6112489419609921,0,0,1073,0,0,14728,1,49734
22KEU_25,True,0.5343704592828504,0,85,699,0,0,36934,13102,14716
24MYT_29,False,0.591639316219201,0,94,1432,0,0,3820,4700,55490
23LKC_17,False,0.5806594397122494,0,0,4033,0,0,9912,789,50802
24MYS_06,False,0.6136282455643177,2,0,5,45064,0,354,10,20101
21JTK_16,False,0.6151585952904512,0,10,38,0,0,36069,2,29417
24MYT_11,False,0.6040711474741205,30,0,456,0,0,15132,676,49242
21JTK_29,False,0.6198079737910258,0,0,0,0,0,15826,375,49335
23LKC_28,False,0.5729189616550899,0,13,1479,0,0,11344,49523,3177
22KEU_22,True,0.5424181340657444,0,525,452,0,0,25721,33432,5406
21NTF_28,False,0.6291363793027198,0,0,0,0,0,15659,0,49877
18GXU_19,False,0.6535262928107731,22,62323,0,193,252,2308,18,420
21LXK_13,True,0.5373060819878251,0,11750,184,0,0,28572,113,24917
19LCK_27,False,0.6917724363173745,0,0,0,0,0,64819,0,717
20JPQ_15,False,0.5904515530580086,145,0,63,0,0,13009,49436,2883
19KHV_22,True,0.4390726274771357,897,27,3291,35983,1243,7017,2081,14997
21KVS_26,False,0.6211258135929484,0,0,0,0,0,43433,2,22101
19PEK_25,False,0.6220274413752985,0,0,0,0,0,50269,337,14930
18GXU_26,True,0.5517244686970977,0,24631,0,0,52,34021,306,6526
19LCK_18,False,0.6628205014182691,0,0,0,0,0,61204,0,4332
21NTF_17,False,0.671694226917413,0,0,0,0,0,62658,0,2878
21KVS_19,False,0.5738273526245814,0,1061,28,0,0,6746,51182,6519
21MXR_14,False,0.7038769980318927,0,0,0,0,0,65506,0,30
21KVS_21,False,0.6775197735680161,0,0,172,0,0,64081,209,1074
21LYD_08,True,0.5191017688506562,0,4011,210,0,0,21310,35436,4569
19KHV_25,False,0.6327938745310809,4,0,163,57825,0,0,6866,678
20JPQ_12,False,0.6030441158231314,124,0,79,0,0,13792,50184,1357
19LCK_20,False,0.6763006136098239,0,0,0,0,0,63278,0,2258
21LXK_14,False,0.6325369958140675,0,0,1847,267,0,3744,1,59677
21MXR_13,False,0.6070701748024387,0,0,0,0,0,52670,2448,10418
18GXU_21,False,0.6054828082854695,31,59168,393,3,954,791,2615,1581
21NTF_10,False,0.6882552230334417,0,0,0,0,0,64535,0,1001
19HGA_09,False,0.6584551072017025,0,0,0,0,0,8,60408,5120
19PEK_22,False,0.6160742314475964,0,0,0,0,0,51469,945,13122
20JPQ_24,False,0.5968147131960602,47,0,203,291,0,9576,53286,2133
21KVS_17,False,0.6389634066451756,0,0,0,0,0,59279,1195,5062
19KHV_13,True,0.4506573949930821,320,99,8355,1509,2967,25676,799,25811
19LCK_16,False,0.6894912381304963,0,0,0,0,0,64639,0,897
21LXK_22,True,0.55538420747512,0,0,1407,0,0,23950,3226,36953
18GXU_28,False,0.6942284522197378,0,0,0,0,0,65018,13,505
21NTF_19,False,0.6965456102808496,0,0,0,0,0,65146,0,390
19HGA_00,False,0.6086495762089638,104,3560,51,57422,0,203,165,4031
21LYD_01,False,0.581533105760724,425,8,48170,0,0,2152,14486,295
21KVS_28,True,0.5175086945088334,126,956,269,0,0,18962,33282,11941
21MXR_25,False,0.6810094274519034,0,0,0,0,0,63830,0,1706
19PEK_14,False,0.5970144298860806,0,313,0,0,0,16135,1387,47701
21NTF_26,False,0.6608926534961034,0,290,2,0,0,61813,0,3431
19LCK_29,False,0.6779305554222074,0,0,0,0,0,63478,0,2058
18GXU_17,True,0.4299340893405212,80,5296,2624,20,216,17645,19748,19907
19HGA_07,False,0.606565535205308,0,0,26,0,0,2955,8879,53676
21LXK_25,False,0.7049320014357696,0,0,0,0,0,65536,0,0
19LCK_11,False,0.6870929885793878,0,0,0,0,0,64433,0,1103
19KHV_14,True,0.39854176860396334,67,1,9078,12284,5722,7378,1379,29627
21KVS_10,False,0.620616213177895,0,0,0,0,0,57066,3026,5444
20JPQ_23,True,0.5447993606670073,98,0,0,0,0,11855,31803,21780
21NTF_21,False,0.7001870469303727,0,0,0,0,0,65349,0,187
18GXU_10,False,0.6000788303928479,0,108,10,1,2,49858,1909,13648
19PEK_13,False,0.6278718671037248,3,0,133,0,0,2583,3935,58882
21MXR_22,False,0.702638752029109,0,0,0,0,0,65460,0,76
21LYD_06,False,0.6067051865465859,0,127,83,0,0,11069,52688,1569
20LRK_21,False,0.6825196452654158,0,0,669,107,0,193,64511,56
20LKP_26,False,0.5657566467789757,0,0,25,0,0,15421,7839,42251
19GGM_24,False,0.7041849783296978,0,0,20,0,0,0,0,65516
22NCK_09,False,0.7049320014357696,0,0,0,0,0,65536,0,0
18HYF_23,True,0.49774240708757095,178,722,1450,0,140,11025,33612,18409
22LBN_16,False,0.7046153417426504,0,0,0,0,0,65529,1,6
19NHC_12,False,0.6540128695996927,0,5743,0,0,0,59736,0,57
19PDL_04,False,0.7026215689800821,0,0,0,0,0,49,65468,19
19KFA_17,False,0.6161192155815277,1,583,8644,0,321,287,29,55671
22LBN_29,False,0.6675726675099594,0,0,0,0,0,62960,460,2116
20LKP_19,True,0.470130524296983,0,6890,1200,0,0,11910,12023,33513
19KFA_28,True,0.547625631077313,1079,166,3759,34,7,316,43634,16541
19KFA_10,True,0.5467418191274085,230,28,19516,0,651,315,4112,40684
19PDL_03,False,0.6943068182133527,0,0,0,0,0,65001,0,535
18HYF_24,True,0.5346029094238922,97,4072,564,0,0,5261,48433,7109
22LBN_11,False,0.5736737080327956,0,4248,0,0,0,37042,24246,0
19NHC_15,False,0.6965456102808496,0,0,0,0,0,65146,0,390
19GGM_23,False,0.7015147605455238,0,0,124,0,0,0,0,65412
20LRK_26,False,0.5923076646047835,0,0,548,53,0,22717,41548,670
20LKP_21,False,0.6819116510349923,0,0,0,0,0,63927,0,1609
20LRK_19,False,0.7049320014357696,0,0,0,0,0,65536,0,0
19KFA_26,False,0.6182598000006917,1253,33,62,3881,0,117,59102,1088
20LRK_10,False,0.6907103249365171,0,16,0,0,0,64770,0,750
20LKP_17,False,0.7036439981042495,0,0,0,0,0,65498,0,38
19NHC_23,False,0.695967680637063,0,0,0,0,0,65110,0,426
18HYF_12,True,0.5484508179366602,28,0,1441,0,0,41915,16879,5273
22LBN_27,False,0.7049320014357696,0,0,0,0,0,65536,0,0
19GGM_15,True,0.5490165657267846,14,1413,1333,1904,0,598,10208,50066
19KFA_19,True,0.5297573160695684,990,0,3260,430,0,3630,48591,8635
22NCK_07,False,0.6777742663090245,4,0,0,0,0,63547,19,1966
22LBN_18,False,0.5755881848166137,0,87,2,0,0,37585,24449,3413
20LKP_28,True,0.5442157989709165,0,21,507,0,0,15552,10681,38775
19GGM_12,False,0.5591368370782399,1,0,7441,15177,0,53,256,42608
19NHC_24,False,0.7048324227854741,0,0,0,0,0,65534,0,2
18HYF_15,False,0.5642201999631975,2,0,87,285,0,22910,4102,38150
22LBN_20,True,0.5380201227257649,0,3454,74,0,0,18690,40001,3317
20LRK_17,False,0.5965427688774662,0,26,120,268,0,19850,44552,720
20LKP_10,False,0.6642669662312514,0,0,0,0,0,61467,0,4069
19KFA_21,False,0.5616346436190731,1180,18,6649,0,0,123,49231,8335
20LRK_28,False,0.6697199746368744,0,0,1187,0,0,6,922,63421
22NCK_00,False,0.5986404120974271,133,56708,70,0,0,4433,3093,1099
21KVS_11,False,0.5716401618853717,0,0,75,0,0,15083,44257,6121
19KHV_15,True,0.5177817747463522,0,70,718,10322,111,27961,309,26045
20JPQ_22,False,0.6352551618446878,60,0,11,0,0,4989,59148,1328
19HGA_06,False,0.6386635042105987,0,0,105,971,0,0,59454,5006
21LXK_24,False,0.6661298580058412,0,0,0,0,0,61790,0,3746
19LCK_10,False,0.6917724363173745,0,0,0,0,0,64819,0,717
21MXR_23,False,0.6521606246986242,0,0,0,0,0,58882,0,6654
21LYD_07,False,0.5814668018252193,2,9,111,0,0,29671,33504,2239
21NTF_20,False,0.6839472969370102,0,0,0,0,0,64136,0,1400
18GXU_11,False,0.6404309707223721,0,0,0,0,0,58074,470,6992
19PEK_12,True,0.5486760144097778,65,58,818,0,0,10654,9617,44324
18GXU_29,False,0.702369777953295,0,0,0,0,0,65449,0,87
19LCK_17,False,0.6537872543034065,312,1549,0,38,0,62413,0,1224
21LXK_23,True,0.5281091935375756,0,126,397,22,0,22060,14043,28888
21NTF_18,False,0.677236308202893,0,0,0,0,0,63394,0,2142
19HGA_01,False,0.6162825814250407,69,0,222,0,0,3513,57696,4036
20JPQ_25,False,0.6072423499514933,60,0,139,0,0,6548,55487,3302
19KHV_12,True,0.5390884312607276,3,0,223,26870,318,1665,2696,33761
21KVS_16,True,0.5492473728236802,9,103,8,0,0,26741,29862,8813
19PEK_15,False,0.5582415712416464,10,417,627,2,0,2658,25458,36364
21NTF_27,False,0.6843793550373544,0,61,0,0,0,64304,0,1171
18GXU_16,True,0.5406575605747155,23,58,717,0,0,26195,6926,31617
19LCK_28,False,0.672653012461768,0,0,0,0,0,62794,0,2742
21KVS_29,False,0.6660983163981217,0,0,0,0,0,61868,14,3654
21LYD_00,True,0.49786032823651033,0,12693,153,0,0,19297,3401,29992
21MXR_24,False,0.7031770488126624,0,0,0,0,0,65481,0,55
19LCK_21,False,0.6922670252242693,0,0,0,0,0,64856,0,680
21LXK_15,False,0.7049320014357696,0,0,0,0,0,65536,0,0
19KHV_24,True,0.48313227696745564,3,974,2604,9616,0,1509,10100,40730
21LYD_09,True,0.5304593645609756,24,0,1534,0,0,7423,31677,24878
21KVS_20,False,0.5954754874423013,0,11,25,0,0,18805,44891,1804
20JPQ_13,False,0.6121115141360844,16,0,22,0,0,12587,51686,1225
18GXU_20,False,0.7016040159181535,0,65416,120,0,0,0,0,0
21NTF_11,False,0.6226919712776633,0,1131,935,58,0,58832,0,4580
19PEK_23,False,0.6059024765662121,41,268,0,0,0,21194,288,43745
