identifier,test,JS_div,No Data,Water,Artificial Bareground,Natural Bareground,Permanent Snow/Ice,Woody Vegetation,Cultivated Vegetation,(Semi) Natural Vegetation
34JBL_03,False,0.6606043922870425,0,0,0,81,0,61197,1,4257
34JBL_04,False,0.5860230404294958,347,0,710,4707,0,828,56214,2730
34JBL_05,False,0.6001484899998341,59,0,1184,5030,0,2889,4,56370
34JBL_06,False,0.7014703893175205,0,0,0,65410,0,0,0,126
34JBL_07,True,0.5223977357266669,395,0,5431,6233,0,8512,4,44961
34JBL_08,False,0.6273600091297474,0,0,3072,3708,0,72,0,58684
34JBL_09,False,0.6132552190010245,0,0,4387,437,0,1547,58406,759
34JBL_10,True,0.5024974197229372,0,0,1449,1796,0,27423,6918,27950
34JBL_11,False,0.5818941437419719,57,0,3214,43961,0,50,0,18254
34JBL_12,True,0.46327759012606023,245,0,3941,3999,0,31119,4957,21275
34JBL_13,True,0.4969176640470628,488,0,1657,18724,0,7080,36274,1313
34JBL_14,True,0.5370668536597477,835,0,4201,44271,0,1862,0,14367
34JBL_15,False,0.600067962235429,0,0,77,53248,0,4019,0,8192
34JBL_16,True,0.5195004181136604,46,0,2000,13057,0,156,38492,11785
34JBL_17,False,0.5678314532520166,14,0,2480,6948,0,4261,58,51775
34JBL_18,False,0.6172099362806094,0,0,1,40957,0,60,0,24518
34JBL_19,False,0.6867406868194685,0,0,0,64652,0,270,0,614
34JBL_20,True,0.5372422740403765,1,0,132,27447,0,15983,0,21973
34JBL_21,True,0.5473410416936092,2,0,694,10217,0,6114,1148,47361
34JBL_22,False,0.5666293493036455,2,0,117,20356,0,1454,1750,41857
34JBL_23,True,0.5495983790580832,0,0,0,15137,0,15067,0,35332
34JBL_24,False,0.5965850172009034,0,0,0,46080,0,2048,0,17408
34JBL_25,True,0.5511234762563091,0,0,51,36697,0,11705,0,17083
34JBL_26,False,0.6118406358722082,69,0,0,0,0,14180,923,50364
34JBL_27,False,0.593328011033432,173,0,7826,54404,0,1100,0,2033
34JBL_28,False,0.6056799682891745,0,0,301,51712,0,1316,0,12207
34JBL_29,False,0.6078901300368033,197,0,303,51494,0,602,0,12940
34JHS_00,False,0.5623966173049904,0,4658,951,0,0,2145,4806,52976
34JHS_01,False,0.6509961755804691,0,0,70,4096,0,506,0,60864
34JHS_02,False,0.687989025367011,0,0,0,1024,0,0,0,64512
34JHS_03,False,0.7005069958185042,0,0,32,0,0,0,65385,119
34JHS_04,False,0.699021175407052,0,0,0,0,0,242,2,65292
34JHS_05,False,0.5530503213029359,0,0,35252,0,0,22504,219,7561
34JHS_06,True,0.5367560863006571,0,0,29354,30737,0,2706,440,2299
34JHS_07,False,0.7024910632200765,0,0,82,0,0,0,0,65454
34JHS_08,True,0.5233766365857292,0,189,2148,545,0,4834,40223,17597
34JHS_09,True,0.447871900754112,0,0,10998,21158,0,11230,1179,20971
34JHS_10,True,0.5323641197641307,0,0,2781,1238,0,14641,2792,44084
34JHS_11,False,0.5995745630734001,0,0,3307,0,0,4031,56518,1680
34JHS_12,False,0.6342485451378566,0,0,5646,0,0,58779,188,923
34JHS_13,True,0.5167059308190307,0,0,2360,6195,0,32295,424,24262
34JHS_14,True,0.5491673417885878,0,721,7391,70,0,4111,50569,2674
34JHS_15,True,0.5014279556220628,0,0,5946,4955,0,7770,2460,44405
34JHS_16,False,0.5557325882716153,0,0,5049,86,0,25489,370,34542
34JHS_17,True,0.5336158826272996,0,0,1537,1942,89,1566,24168,36234
34JHS_18,False,0.5629258249579828,0,0,1981,19458,0,1154,386,42557
34JHS_19,False,0.5713059528940168,0,0,1640,972,0,36455,53,26416
34JHS_20,True,0.4951416721322702,0,0,2779,1394,0,30802,6745,23816
34JHS_21,True,0.4792091552668167,4,0,4143,2697,0,8038,38179,12475
34JHS_22,False,0.581117123900774,0,0,2544,0,0,18676,367,43949
34JHS_23,False,0.6050155107149958,0,0,981,3712,0,56815,0,4028
34JHS_24,True,0.544689735088478,0,0,406,13113,0,13743,0,38274
34JHS_25,False,0.6485649762943805,0,0,0,2081,0,31,2048,61376
34JHS_26,False,0.6295665727895362,0,0,261,14,0,1299,58738,5224
34JHS_27,False,0.6158776728874703,0,0,2139,0,0,7318,122,55957
34JHS_28,False,0.5781504088139522,0,0,1606,45,0,11445,2201,50239
34JHS_29,True,0.4624692940271772,0,559,7357,320,0,25160,9386,22754
34KEV_00,True,0.44737981674592686,0,1264,1420,25039,3721,10379,0,23713
34KEV_01,False,0.5774273250575146,0,0,10116,6588,0,206,0,48626
34KEV_02,False,0.5629432491949103,0,0,0,13038,0,10527,0,41971
34KEV_03,False,0.571965757436475,0,0,0,5253,0,19782,0,40501
34KEV_04,False,0.6685423818706288,0,0,10,2552,0,192,0,62782
34KEV_05,False,0.6497082014546277,0,0,255,3122,0,691,8,61460
34KEV_06,True,0.546487045052845,1,0,2469,10606,0,6435,0,46025
34KEV_07,False,0.6256000237724179,13,0,3189,2061,0,753,0,59520
34KEV_08,False,0.5953030968656208,0,0,0,23979,0,1496,0,40061
34KEV_09,False,0.5562982958448356,4,0,306,14556,0,8789,0,41881
34KEV_10,True,0.5163250158670889,0,0,1613,30386,0,15875,0,17662
34KEV_11,True,0.5092149375239438,431,0,13559,33739,0,1676,0,16131
34KEV_12,False,0.5905840834560466,0,0,483,38850,0,25327,0,876
34KEV_13,True,0.5453124874037779,0,0,55,33871,0,16174,0,15436
34KEV_14,False,0.5980918934135387,0,0,392,47061,0,1056,0,17027
34KEV_15,True,0.5313888190287606,2,0,754,11887,0,31538,0,21355
34KEV_16,True,0.4922028428188797,101,0,7926,18054,0,7335,0,32120
34KEV_17,True,0.49825261244745417,317,0,26891,14813,0,2298,0,21217
34KEV_18,False,0.5703084687594759,35,0,252,3476,0,23529,0,38244
34KEV_19,True,0.5381316743403827,0,0,1586,5975,0,35177,0,22798
34KEV_20,True,0.5371161984392724,0,0,4680,8592,0,6361,0,45903
34KEV_21,False,0.5625592094416467,0,0,381,14177,0,6928,0,44050
34KEV_22,True,0.5236431147248388,0,0,8205,4901,0,9905,0,42525
34KEV_23,False,0.5783840751998849,9,0,1868,5395,0,5118,0,53146
34KEV_24,False,0.6011040225954811,14,0,2271,4020,0,2317,0,56914
34KEV_25,False,0.5574980380571791,0,0,665,20299,0,5023,0,39549
34KEV_26,False,0.5767096977604917,0,0,1029,2851,0,13447,0,48209
34KEV_27,False,0.5948449166055851,0,0,89,13586,0,2654,0,49207
34KEV_28,False,0.6600654436334356,0,0,0,3040,0,494,0,62002
34KEV_29,False,0.5899976353625807,0,0,1443,6519,0,1197,946,55431
34LHJ_00,True,0.5188827095480876,0,40634,1534,342,0,10153,288,12585
34LHJ_01,True,0.5382270033966491,0,0,21370,0,0,3921,37366,2879
34LHJ_02,False,0.7049320014357696,0,0,0,0,0,65536,0,0
34LHJ_03,False,0.5837471519085168,0,0,2000,0,0,3148,53677,6711
34LHJ_04,False,0.6428804633692016,0,0,0,0,0,8444,92,57000
34LHJ_05,True,0.5427495127906561,0,436,272,0,0,23659,6767,34402
34LHJ_06,False,0.6684626154401081,0,0,3,0,0,2771,135,62627
34LHJ_07,True,0.5215223270810186,0,0,1171,0,0,22397,13702,28266
34LHJ_08,False,0.5513366157979599,0,0,1302,0,0,22624,37451,4159
34LHJ_09,True,0.5420952615492526,0,9,996,0,0,37884,7480,19167
34LHJ_10,False,0.6752003009046967,0,0,0,0,0,63242,28,2266
34LHJ_11,False,0.6439672973118992,0,0,90,0,0,58963,290,6193
34LHJ_12,True,0.4884471840638321,0,1556,1731,223,0,32569,9632,19825
34LHJ_13,False,0.6076217679064989,13,0,9,56,0,53951,2518,8989
34LHJ_14,False,0.5756046969766252,0,32,23,0,0,46367,6336,12778
34LHJ_15,True,0.5116577353772331,0,690,669,979,0,32341,6090,24767
34LHJ_16,False,0.5967022187520652,0,0,450,0,0,2354,52177,10555
34LHJ_17,False,0.5594418813324712,0,0,1204,696,0,15802,2249,45585
34LHJ_18,True,0.49786438195905053,0,377,1189,454,0,23275,13605,26636
34LHJ_19,True,0.49125680020878426,4,2093,684,0,0,23322,23887,15546
34LHJ_20,True,0.5284930368943725,4,0,1317,34,0,19666,34792,9723
34LHJ_21,False,0.5777816632836048,0,0,551,1,0,23821,1976,39187
34LHJ_22,False,0.6455944850299635,0,0,7,0,0,58460,200,6869
34LHJ_23,False,0.6070302427797079,0,0,70,21,0,35754,257,29434
34LHJ_24,True,0.5050822980351429,0,0,2550,74,0,26606,12604,23702
34LHJ_25,True,0.5485567869437189,0,0,270,0,0,7951,27068,30247
34LHJ_26,False,0.6167037803720913,0,0,108,53,0,47429,126,17820
34LHJ_27,False,0.5771185225911498,0,0,961,366,0,585,27887,35737
34LHJ_28,False,0.623839822226828,0,0,2,0,0,51901,409,13224
34LHJ_29,False,0.5826365367692987,0,0,349,0,0,26021,1730,37436
34MBC_00,False,0.7049320014357696,0,65536,0,0,0,0,0,0
34MBC_01,False,0.6278170176396365,0,0,1,1095,0,8032,0,56408
34MBC_02,False,0.7049320014357696,0,65536,0,0,0,0,0,0
34MBC_03,False,0.7027964027670789,0,0,0,0,0,65474,17,45
34MBC_04,False,0.687129149045275,0,0,0,0,0,64512,987,37
34MBC_05,False,0.687865801415752,0,0,0,0,0,64511,3,1022
34MBC_06,False,0.7049320014357696,0,65536,0,0,0,0,0,0
34MBC_07,False,0.6820968459054049,0,0,0,0,0,64002,1516,18
34MBC_08,False,0.6628284525410191,0,0,0,0,0,62498,2438,600
34MBC_09,False,0.6676147441648993,0,0,9,0,0,63249,1044,1234
34MBC_10,False,0.5723871746493563,0,0,6,0,0,29200,4100,32230
34MBC_11,False,0.570139019488382,0,0,17,0,28,44572,13586,7333
34MBC_12,False,0.6030834002005371,0,2,44,0,0,54243,4924,6323
34MBC_13,False,0.6133652628000528,0,0,499,0,0,57163,2577,5297
34MBC_14,False,0.618625545076305,0,2,0,0,0,56969,3956,4609
34MBC_15,False,0.6473425869517823,0,0,14,0,0,59653,407,5462
34MBC_16,False,0.6132680420138137,0,0,1896,0,0,54904,134,8602
34MBC_17,False,0.5979301401800629,0,7,14,0,34,52987,4665,7829
34MBC_18,False,0.6301544181160427,0,0,0,0,0,58825,3451,3260
34MBC_19,False,0.6793031108950311,0,0,0,0,0,63639,0,1897
34MBC_20,False,0.646930775432636,0,0,0,0,0,58817,222,6497
34MBC_21,False,0.6534388167540569,0,0,0,0,0,59463,33,6040
34MBC_22,False,0.7049320014357696,0,0,0,0,0,65536,0,0
34MBC_23,False,0.6138246667742547,0,3580,0,0,0,56009,16,5931
34MBC_24,False,0.7046542686981582,0,0,0,0,0,65530,5,1
34MBC_25,False,0.6175572653838697,0,0,1141,0,0,53887,70,10438
34MBC_26,False,0.7049320014357696,0,0,0,0,0,65536,0,0
34MBC_27,False,0.7049320014357696,0,0,0,0,0,65536,0,0
34MBC_28,False,0.5911615514858033,0,0,12,0,0,48070,14113,3341
34MBC_29,False,0.5856514002004857,0,1319,0,0,285,54404,2841,6687
34MBD_00,False,0.7049320014357696,0,65536,0,0,0,0,0,0
34MBD_01,True,0.5487433490011063,0,0,8988,0,0,47860,4312,4376
34MBD_02,False,0.7049320014357696,0,0,0,0,0,65536,0,0
34MBD_03,True,0.5153600721387506,0,1890,0,0,0,24592,27057,11997
34MBD_04,False,0.6403656867041464,0,0,0,0,0,10302,0,55234
34MBD_05,False,0.6911446692615708,0,0,0,0,0,64771,0,765
34MBD_06,False,0.6624418607201039,0,0,0,0,0,61143,1,4392
34MBD_07,False,0.6500538976941054,0,0,0,0,0,58595,29,6912
34MBD_08,False,0.5961054421778077,0,3566,0,0,0,56065,1798,4107
34MBD_09,False,0.6343465599145734,0,0,0,0,0,52689,0,12847
34MBD_10,False,0.6976531120625807,0,0,0,0,0,65227,11,298
34MBD_11,False,0.6914647083043194,0,0,0,0,0,64932,155,449
34MBD_12,False,0.7046689001190312,0,0,0,0,0,65530,0,6
34MBD_13,False,0.6906474152714054,0,0,0,0,0,64849,99,588
34MBD_14,False,0.6955835620282421,0,0,0,0,0,65160,103,273
34MBD_15,False,0.6655969951739222,0,0,128,101,0,62968,179,2160
34MBD_16,False,0.6874388393105907,0,0,0,0,0,64704,283,549
34MBD_17,False,0.6863726527263896,0,0,0,0,0,64381,4,1151
34MBD_18,False,0.6701947536456616,0,0,34,0,0,62778,51,2673
34MBD_19,False,0.7041497805628842,0,0,0,0,0,65516,2,18
34MBD_20,False,0.6909949637942927,0,0,0,0,5,64804,16,711
34MBD_21,False,0.6362894232768568,0,1274,723,0,0,60901,91,2547
34MBD_22,True,0.5096535660821746,0,5031,0,0,0,37177,8694,14634
34MBD_23,False,0.6980920796182878,0,0,0,0,0,65288,140,108
34MBD_24,False,0.6961585423386064,0,0,0,0,0,65122,0,414
34MBD_25,False,0.7045034951086165,0,0,0,0,0,65526,1,9
34MBD_26,False,0.6793503315918101,0,0,0,0,0,63871,101,1564
34MBD_27,False,0.5557585412646114,0,15786,0,0,0,40530,216,9004
34MBD_28,False,0.6973004597008304,0,0,0,0,0,65197,3,336
34MBD_29,False,0.6860819631514936,0,0,0,0,0,64345,1,1190
34MDU_00,True,0.5210714234774245,0,21303,60,626,0,8138,945,34464
34MDU_01,True,0.4925075325639957,0,7087,32858,0,0,2179,21293,2119
34MDU_02,False,0.7049320014357696,0,0,0,0,0,65536,0,0
34MDU_03,False,0.6590970446648624,0,0,102,0,0,33,61178,4223
34MDU_04,False,0.687989025367011,0,0,0,0,0,1024,0,64512
34MDU_05,False,0.5751820292852965,0,3795,245,25,0,11166,503,49802
34MDU_06,False,0.6004981815588565,7,0,999,0,0,670,13244,50616
34MDU_07,False,0.6168234544537401,0,0,0,0,0,31495,0,34041
34MDU_08,False,0.6442579607139493,0,0,341,0,0,3001,1076,61118
34MDU_09,False,0.6168774494148388,0,0,0,0,0,34514,0,31022
34MDU_10,True,0.5422684177311695,0,146,502,0,0,12402,12366,40120
34MDU_11,False,0.6196409876480862,0,0,1,0,0,14654,496,50385
34MDU_12,False,0.6154570912825538,0,0,0,0,0,8248,2242,55046
34MDU_13,False,0.6553626451850877,0,0,0,0,0,5878,0,59658
34MDU_14,False,0.6494979831881397,0,0,0,0,0,2234,1929,61373
34MDU_15,False,0.5606728360500519,0,0,243,0,0,7132,16500,41661
34MDU_16,False,0.6007679424969615,0,0,403,0,0,30619,240,34274
34MDU_17,False,0.6093436521483884,0,0,36,0,0,2417,53846,9237
34MDU_18,False,0.6530190165098085,0,0,953,0,0,2485,169,61929
34MDU_19,False,0.5583074761676251,0,0,0,0,0,7478,32307,25751
34MDU_20,False,0.5547395852477581,0,0,0,0,0,9973,19470,36093
34MDU_21,False,0.6178383693481945,0,0,0,0,0,27187,2,38347
34MDU_22,False,0.5961153508694998,0,0,369,127,0,23172,482,41386
34MDU_23,False,0.6572503936445978,0,0,1,169,0,3557,201,61608
34MDU_24,False,0.6357413051291109,0,0,37,0,0,7860,478,57161
34MDU_25,False,0.5778672541221348,0,0,0,481,0,40903,2274,21878
34MDU_26,False,0.6006622757358664,0,0,0,0,0,7063,5144,53329
34MDU_27,False,0.6101557615863428,0,0,0,0,0,27277,303,37956
34MDU_28,True,0.5368121047994279,0,7358,1430,96,0,2359,4828,49465
34MDU_29,False,0.6345530163711862,0,0,0,0,0,12697,2,52837
34MEC_00,False,0.6512959566494795,0,5912,0,0,0,59502,18,104
34MEC_01,False,0.6241053868479907,0,0,98,9,0,56070,1028,8331
34MEC_02,False,0.7047788767989868,0,0,0,0,0,65533,2,1
34MEC_03,False,0.5587990849067676,0,0,487,106,0,38264,22338,4341
34MEC_04,False,0.6240158531386296,0,436,22,0,0,7846,614,56618
34MEC_05,False,0.6435269858276272,0,0,116,0,0,59534,5412,474
34MEC_06,False,0.6639585334181821,0,0,0,0,0,62882,1157,1497
34MEC_07,False,0.6952593555626959,0,94,0,0,0,65139,0,303
34MEC_08,False,0.7049320014357696,0,0,0,0,0,65536,0,0
34MEC_09,False,0.7037884266122006,0,0,0,0,0,65503,0,33
34MEC_10,False,0.7031241584922182,0,0,0,0,0,65479,0,57
34MEC_11,False,0.6828498163061354,0,0,0,0,0,64025,0,1511
34MEC_12,False,0.7028113810707491,0,0,0,0,0,65468,1,67
34MEC_13,False,0.7049320014357696,0,0,0,0,0,65536,0,0
34MEC_14,False,0.7048784629954079,0,0,0,0,0,65535,1,0
34MEC_15,False,0.7043676664200543,0,0,0,0,0,65523,7,6
34MEC_16,False,0.7048784629954079,0,0,0,0,0,65535,1,0
34MEC_17,False,0.7048784629954079,0,0,0,0,0,65535,0,1
34MEC_18,False,0.7047892110219063,0,0,0,0,0,65533,3,0
34MEC_19,False,0.7047478352372853,0,0,0,0,0,65532,4,0
34MEC_20,False,0.7049320014357696,0,0,0,0,0,65536,0,0
34MEC_21,False,0.6979981585588995,0,0,0,0,0,65232,0,304
34MEC_22,False,0.704577318571226,0,0,0,0,0,65528,7,1
34MEC_23,False,0.7047892110219063,0,0,0,0,0,65533,3,0
34MEC_24,False,0.7045210913138508,0,0,0,0,0,65526,10,0
34MEC_25,False,0.6975424100885654,0,0,0,0,0,65263,118,155
34MEC_26,False,0.7005736453323518,0,0,0,0,0,65368,0,168
34MEC_27,False,0.6255162879022469,0,0,70,0,0,53667,11381,418
34MEC_28,False,0.6613225696425377,0,0,0,0,0,61816,265,3455
34MEC_29,False,0.6202038357902386,0,0,0,0,0,56946,2963,5627
34NBK_00,False,0.5954527368326797,0,38753,77,0,0,25568,7,1131
34NBK_01,False,0.683896015915985,0,0,64549,0,0,244,645,98
34NBK_02,False,0.7049320014357696,0,0,0,0,0,65536,0,0
34NBK_03,False,0.6505506422885763,0,0,383,0,0,236,61049,3868
34NBK_04,False,0.7031241584922182,0,0,0,0,0,57,0,65479
34NBK_05,False,0.6328572408888843,0,0,0,0,0,13581,0,51955
34NBK_06,False,0.6909448384721809,0,0,0,0,0,64791,18,727
34NBK_07,False,0.6929260447881513,0,0,195,0,0,65034,2,305
34NBK_08,False,0.6273731243830161,0,0,0,0,0,16722,2,48812
34NBK_09,False,0.7023457066944224,0,0,0,0,0,65448,0,88
34NBK_10,False,0.6584304236037194,0,0,0,0,0,5201,0,60335
34NBK_11,False,0.6582035411958347,0,0,0,0,0,5249,0,60287
34NBK_12,False,0.6266423082827521,0,0,0,0,0,17306,0,48230
34NBK_13,False,0.6527838809732072,0,0,0,0,0,6497,0,59039
34NBK_14,False,0.5995265045248097,0,0,1933,0,0,16171,0,47432
34NBK_15,False,0.6399169130868495,0,0,0,0,0,10472,0,55064
34NBK_16,False,0.5969350903370549,0,0,140,0,0,15999,1777,47620
34NBK_17,False,0.6361698814089606,0,0,0,59,0,10855,17,54605
34NBK_18,False,0.6580319893683703,0,0,4,0,0,4964,37,60531
34NBK_19,False,0.6355523814074283,0,0,0,0,0,56496,422,8618
34NBK_20,False,0.6759209005223487,0,0,0,0,0,63230,0,2306
34NBK_21,False,0.6127719639233287,0,0,0,70,0,25331,118,40017
34NBK_22,False,0.5911986847654414,0,0,2,0,0,27268,1709,36557
34NBK_23,False,0.6350268319095241,0,29,1,0,0,7625,587,57294
34NBK_24,False,0.7049320014357696,0,0,0,0,0,65536,0,0
34NBK_25,True,0.5477973461914929,0,0,102,0,0,10997,34252,20185
34NBK_26,False,0.5577078193455013,0,0,1,0,0,14277,11614,39644
34NBK_27,False,0.6333434113001571,0,0,0,0,0,13336,0,52200
34NBK_28,False,0.564144023912935,0,0,9,0,0,10637,42745,12145
34NBK_29,False,0.6208453338282559,0,0,259,0,0,55066,763,9448
34NBP_00,True,0.5077654134115678,7,4178,3732,0,0,2172,43042,12405
34NBP_01,False,0.5994111552294646,0,0,16601,0,0,455,47562,918
34NBP_02,False,0.5877427032718748,0,0,0,2023,0,34377,0,29136
34NBP_03,False,0.6683331013157644,0,0,0,0,0,62278,26,3232
34NBP_04,False,0.6962662974810302,0,0,5,0,0,247,65199,85
34NBP_05,False,0.7026964127527883,0,0,0,0,0,68,3,65465
34NBP_06,False,0.6375992030521941,0,0,0,0,0,11397,0,54139
34NBP_07,False,0.6220441370932973,0,0,0,0,0,21223,0,44313
34NBP_08,False,0.6171030677168764,0,0,0,0,0,29768,0,35768
34NBP_09,False,0.6255944583744388,0,0,0,0,0,18079,0,47457
34NBP_10,False,0.6176486755338165,0,0,0,0,0,27942,0,37594
34NBP_11,False,0.6041232474144412,3,0,130,2242,0,9211,125,53825
34NBP_12,False,0.6426741782198025,1,0,0,2386,0,2309,67,60773
34NBP_13,False,0.6065593680161382,46,0,0,0,0,33962,347,31181
34NBP_14,False,0.6131392572642852,53,0,0,0,0,31947,47,33489
34NBP_15,True,0.53705192245903,83,0,2,539,0,9139,24392,31381
34NBP_16,False,0.5789659125647371,0,79,353,347,0,3834,9386,51537
34NBP_17,False,0.6130572554597911,15,0,0,131,0,25493,26,39871
34NBP_18,False,0.6106041588976088,154,0,0,159,0,20170,99,44954
34NBP_19,False,0.611059387504484,52,0,0,57,0,39375,112,25940
34NBP_20,False,0.6183797135909325,0,0,6,2,0,22552,58,42918
34NBP_21,False,0.6069046994657518,69,0,0,0,0,25617,390,39460
34NBP_22,False,0.6168481604012649,8,0,0,72,0,24065,0,41391
34NBP_23,False,0.6612102910809287,12,0,0,747,0,2265,9,62503
34NBP_24,False,0.6487186144722871,0,0,3,0,0,6801,85,58647
34NBP_25,False,0.6083471766488305,0,0,0,1683,0,51177,4,12672
34NBP_26,False,0.6192162135412301,0,0,0,0,0,40740,0,24796
34NBP_27,False,0.6367073804636055,0,0,7,0,0,11633,0,53896
34NBP_28,False,0.6244459462748218,0,0,0,0,0,10812,727,53997
34NBP_29,False,0.6250043219908588,0,0,0,0,0,18540,0,46996
34NCG_00,False,0.5997604261681817,0,54052,12,0,0,4088,197,7187
34NCG_01,True,0.5490697503667984,0,3,13832,0,0,1486,6354,43861
34NCG_02,False,0.7049320014357696,0,0,0,0,0,65536,0,0
34NCG_03,False,0.6117608186524683,0,0,190,0,0,10971,53119,1256
34NCG_04,False,0.6782041656736769,0,0,0,0,0,1894,31,63611
34NCG_05,False,0.7046689001190312,0,0,0,0,0,65530,0,6
34NCG_06,False,0.7047078241252374,0,0,0,0,0,65531,0,5
34NCG_07,False,0.6665198640194467,0,0,0,0,0,61871,2,3663
34NCG_08,False,0.7043078327084422,0,0,0,0,0,65521,3,12
34NCG_09,False,0.7047478352372853,0,0,0,0,0,65532,0,4
34NCG_10,False,0.6239080765666511,0,0,679,0,0,56085,325,8447
34NCG_11,False,0.7039976299795205,0,0,0,0,0,65510,0,26
34NCG_12,False,0.6514844401812887,0,0,0,0,0,59611,153,5772
34NCG_13,False,0.7049320014357696,0,0,0,0,0,65536,0,0
34NCG_14,False,0.5628004817108118,0,0,55,0,0,38960,19695,6826
34NCG_15,False,0.5756682532325534,0,14468,114,0,0,47564,880,2510
34NCG_16,False,0.6453527860616762,0,7572,1,0,0,57861,8,94
34NCG_17,False,0.5566267460005643,0,0,16,0,0,26664,7666,31190
34NCG_18,False,0.702763741777105,0,0,0,0,0,65465,0,71
34NCG_19,False,0.5586555400949992,1,0,85,0,0,25423,6575,33452
34NCG_20,False,0.6964220372686621,0,0,0,0,0,65208,119,209
34NCG_21,False,0.6931116118649826,0,0,0,0,0,65027,134,375
34NCG_22,False,0.7047892110219063,0,0,0,0,0,65533,0,3
34NCG_23,False,0.7002272476478992,0,0,0,0,0,65351,0,185
34NCG_24,False,0.6947149741930252,0,138,15,0,0,65153,14,216
34NCG_25,False,0.59887669036932,6,3847,146,0,0,54314,134,7089
34NCG_26,False,0.6990151982053039,0,0,0,0,0,65328,125,83
34NCG_27,False,0.7032303271597172,0,0,0,0,0,65483,0,53
34NCG_28,False,0.7032534233203555,0,0,0,0,0,65490,18,28
34NCG_29,False,0.6903782309148104,0,98,0,0,0,64844,7,587
34NGK_00,False,0.6015084537731686,0,26689,0,25,0,38181,504,137
34NGK_01,False,0.5620303765783476,0,0,31899,0,0,3673,567,29397
34NGK_02,False,0.7049320014357696,0,0,0,0,0,65536,0,0
34NGK_03,False,0.6365342737565322,0,1285,0,135,0,59833,50,4233
34NGK_04,False,0.6125514079273996,0,0,38,0,0,37898,123,27477
34NGK_05,False,0.6925849402323272,0,646,0,0,0,64887,3,0
34NGK_06,False,0.7049320014357696,0,0,0,0,0,65536,0,0
34NGK_07,False,0.6941645021705884,0,541,0,0,0,64994,1,0
34NGK_08,False,0.6175950853357629,0,0,0,0,0,37447,0,28089
34NGK_09,False,0.7049320014357696,0,0,0,0,0,65536,0,0
34NGK_10,False,0.6327930901088578,0,0,0,0,0,52413,26,13097
34NGK_11,False,0.6165128412867155,0,0,0,0,0,35350,11,30175
34NGK_12,False,0.6943215101945643,0,0,0,0,0,65002,0,534
34NGK_13,False,0.590845037358707,0,0,514,0,0,31489,689,32844
34NGK_14,False,0.6737587555521037,0,0,0,0,0,63324,150,2062
34NGK_15,False,0.6711835031136805,0,0,0,0,0,62584,0,2952
34NGK_16,False,0.6517309245755429,0,0,0,0,0,58772,0,6764
34NGK_17,False,0.6921742068703228,0,0,0,0,0,64859,4,673
34NGK_18,False,0.7048784629954079,0,0,0,0,0,65535,1,0
34NGK_19,False,0.7049320014357696,0,0,0,0,0,65536,0,0
34NGK_20,False,0.7049320014357696,0,0,0,0,0,65536,0,0
34NGK_21,False,0.6252100846009003,0,0,0,0,0,47159,0,18377
34NGK_22,False,0.5962486266863346,0,2800,4,0,0,53037,478,9217
34NGK_23,False,0.7046308798285342,0,0,0,0,0,65529,0,7
34NGK_24,False,0.6757013535764943,0,0,0,0,0,63202,0,2334
34NGK_25,False,0.7049320014357696,0,0,0,0,0,65536,0,0
34NGK_26,False,0.7049320014357696,0,0,0,0,0,65536,0,0
34NGK_27,False,0.7049320014357696,0,0,0,0,0,65536,0,0
34NGK_28,False,0.636585544457106,0,10723,0,0,0,54731,82,0
34NGK_29,False,0.6198873181829139,0,0,0,0,0,45706,120,19710
34PDA_00,True,0.47284229089044383,67,10209,664,0,0,8788,33688,12120
34PDA_01,False,0.6561204906269145,0,0,0,59831,0,5705,0,0
34PDA_02,False,0.7008656448022347,0,0,0,65382,0,0,0,154
34PDA_03,True,0.5179960552741388,6,0,40,23302,0,31918,2718,7552
34PDA_04,False,0.7049320014357696,0,0,0,0,0,0,65536,0
34PDA_05,False,0.6969493674885537,0,0,40,57,0,185,2,65252
34PDA_06,False,0.7049320014357696,0,0,0,65536,0,0,0,0
34PDA_07,False,0.5725620772784823,0,0,20,40610,0,4919,0,19987
34PDA_08,False,0.7049320014357696,0,0,0,65536,0,0,0,0
34PDA_09,False,0.590459040862242,0,0,1072,50778,0,5,1594,12087
34PDA_10,False,0.6194903003129772,0,0,86,3782,0,0,57509,4159
34PDA_11,False,0.5923361806363608,0,0,0,47921,0,2893,40,14682
34PDA_12,False,0.567228594790421,63,0,562,43564,0,3755,8,17584
34PDA_13,False,0.5920656023684147,65,0,30,49504,0,1027,890,14020
34PDA_14,False,0.5623399001008863,638,0,901,25725,0,778,317,37177
34PDA_15,False,0.577260310470018,108,0,6778,54174,0,723,2480,1273
34PDA_16,False,0.5902949388900692,351,0,26,50158,0,382,1453,13166
34PDA_17,True,0.5141229758695551,373,0,650,33211,0,537,9889,20876
34PDA_18,True,0.5494575595051242,1,0,241,30265,0,76,27955,6998
34PDA_19,False,0.679505641453674,0,0,28,63750,0,0,0,1758
34PDA_20,False,0.5826702850550096,4,0,287,50440,0,2,5559,9244
34PDA_21,False,0.6563668253196014,0,0,2,60266,0,56,0,5212
34PDA_22,False,0.6107366913203988,14,0,289,47990,0,281,24,16938
34PDA_23,False,0.6406248546844053,0,0,0,60248,0,0,2216,3072
34PDA_24,False,0.6617751970412651,0,0,0,61007,0,0,0,4529
