level_0,Region,Subregion,Country
34JHS_04,Africa,Southern Africa,South Africa
34JHS_05,Africa,Southern Africa,Botswana
34JHS_05,Africa,Southern Africa,Namibia
34JHS_05,Africa,Southern Africa,South Africa
34JHS_06,Africa,Southern Africa,Botswana
34JHS_06,Africa,Southern Africa,Namibia
34JHS_06,Africa,Southern Africa,South Africa
34JHS_07,Africa,Southern Africa,Botswana
34JHS_07,Africa,Southern Africa,Namibia
34JHS_07,Africa,Southern Africa,South Africa
34JHS_08,Africa,Southern Africa,Botswana
34JHS_08,Africa,Southern Africa,Namibia
34JHS_08,Africa,Southern Africa,South Africa
34JHS_09,Africa,Southern Africa,Botswana
34JHS_09,Africa,Southern Africa,Namibia
34JHS_09,Africa,Southern Africa,South Africa
34JHS_10,Africa,Southern Africa,Botswana
34JHS_10,Africa,Southern Africa,Namibia
34JHS_10,Africa,Southern Africa,South Africa
34JHS_11,Africa,Southern Africa,Botswana
34JHS_11,Africa,Southern Africa,Namibia
34JHS_11,Africa,Southern Africa,South Africa
34JHS_12,Africa,Southern Africa,Botswana
34JHS_12,Africa,Southern Africa,Namibia
34JHS_12,Africa,Southern Africa,South Africa
34JHS_13,Africa,Southern Africa,Botswana
34JHS_13,Africa,Southern Africa,Namibia
34JHS_13,Africa,Southern Africa,South Africa
34JHS_14,Africa,Southern Africa,Botswana
34JHS_14,Africa,Southern Africa,Namibia
34JHS_14,Africa,Southern Africa,South Africa
34JHS_15,Africa,Southern Africa,Botswana
34JHS_15,Africa,Southern Africa,Namibia
34JHS_15,Africa,Southern Africa,South Africa
34JHS_16,Africa,Southern Africa,Botswana
34JHS_16,Africa,Southern Africa,Namibia
34JHS_16,Africa,Southern Africa,South Africa
34JHS_17,Africa,Southern Africa,Botswana
34JHS_17,Africa,Southern Africa,Namibia
34JHS_17,Africa,Southern Africa,South Africa
34JHS_18,Africa,Southern Africa,Botswana
34JHS_18,Africa,Southern Africa,Namibia
34JHS_18,Africa,Southern Africa,South Africa
34JHS_19,Africa,Southern Africa,Botswana
34JHS_19,Africa,Southern Africa,Namibia
34JHS_19,Africa,Southern Africa,South Africa
34JHS_20,Africa,Southern Africa,Botswana
34JHS_20,Africa,Southern Africa,Namibia
34JHS_20,Africa,Southern Africa,South Africa
34JHS_21,Africa,Southern Africa,Botswana
34JHS_21,Africa,Southern Africa,Namibia
34JHS_21,Africa,Southern Africa,South Africa
34JHS_22,Africa,Southern Africa,Botswana
34JHS_22,Africa,Southern Africa,Namibia
34JHS_22,Africa,Southern Africa,South Africa
34JHS_23,Africa,Southern Africa,Botswana
34JHS_23,Africa,Southern Africa,Namibia
34JHS_23,Africa,Southern Africa,South Africa
34JHS_24,Africa,Southern Africa,Botswana
34JHS_24,Africa,Southern Africa,Namibia
34JHS_24,Africa,Southern Africa,South Africa
34JHS_25,Africa,Southern Africa,Botswana
34JHS_25,Africa,Southern Africa,Namibia
34JHS_25,Africa,Southern Africa,South Africa
34JHS_26,Africa,Southern Africa,Botswana
34JHS_26,Africa,Southern Africa,Namibia
34JHS_26,Africa,Southern Africa,South Africa
34JHS_27,Africa,Southern Africa,Botswana
34JHS_27,Africa,Southern Africa,Namibia
34JHS_27,Africa,Southern Africa,South Africa
34JHS_28,Africa,Southern Africa,Botswana
34JHS_28,Africa,Southern Africa,Namibia
34JHS_28,Africa,Southern Africa,South Africa
34JHS_29,Africa,Southern Africa,Botswana
34JHS_29,Africa,Southern Africa,Namibia
34JHS_29,Africa,Southern Africa,South Africa
34KEV_00,Africa,Southern Africa,Botswana
34KEV_00,Africa,Southern Africa,Namibia
34KEV_00,Africa,Southern Africa,South Africa
34KEV_01,Africa,Southern Africa,Botswana
34KEV_01,Africa,Southern Africa,Namibia
34KEV_01,Africa,Southern Africa,South Africa
34KEV_02,Africa,Southern Africa,Botswana
34KEV_02,Africa,Southern Africa,Namibia
34KEV_02,Africa,Southern Africa,South Africa
34KEV_03,Africa,Southern Africa,Botswana
34KEV_03,Africa,Southern Africa,Namibia
34KEV_03,Africa,Southern Africa,South Africa
34KEV_04,Africa,Southern Africa,Botswana
34KEV_04,Africa,Southern Africa,Namibia
34KEV_04,Africa,Southern Africa,South Africa
34KEV_05,Africa,Southern Africa,Botswana
34KEV_05,Africa,Southern Africa,Namibia
34KEV_05,Africa,Southern Africa,South Africa
34KEV_06,Africa,Southern Africa,Botswana
34KEV_06,Africa,Southern Africa,Namibia
34KEV_06,Africa,Southern Africa,South Africa
34KEV_07,Africa,Southern Africa,Botswana
34KEV_07,Africa,Southern Africa,Namibia
34KEV_07,Africa,Southern Africa,South Africa
34KEV_08,Africa,Southern Africa,Botswana
34KEV_08,Africa,Southern Africa,Namibia
34KEV_08,Africa,Southern Africa,South Africa
34KEV_09,Africa,Southern Africa,Botswana
34KEV_09,Africa,Southern Africa,Namibia
34KEV_09,Africa,Southern Africa,South Africa
34KEV_10,Africa,Southern Africa,Botswana
34KEV_10,Africa,Southern Africa,Namibia
34KEV_10,Africa,Southern Africa,South Africa
34KEV_11,Africa,Southern Africa,Botswana
34KEV_11,Africa,Southern Africa,Namibia
34KEV_11,Africa,Southern Africa,South Africa
34KEV_12,Africa,Southern Africa,Botswana
34KEV_12,Africa,Southern Africa,Namibia
34KEV_12,Africa,Southern Africa,South Africa
34KEV_13,Africa,Southern Africa,Botswana
34KEV_13,Africa,Southern Africa,Namibia
34KEV_13,Africa,Southern Africa,South Africa
34KEV_14,Africa,Southern Africa,Botswana
34KEV_14,Africa,Southern Africa,Namibia
34KEV_14,Africa,Southern Africa,South Africa
34KEV_15,Africa,Southern Africa,Botswana
34KEV_15,Africa,Southern Africa,Namibia
34KEV_15,Africa,Southern Africa,South Africa
34KEV_16,Africa,Southern Africa,Botswana
34KEV_16,Africa,Southern Africa,Namibia
34KEV_16,Africa,Southern Africa,South Africa
34KEV_17,Africa,Southern Africa,Botswana
34KEV_17,Africa,Southern Africa,Namibia
34KEV_17,Africa,Southern Africa,South Africa
34KEV_18,Africa,Southern Africa,Botswana
34KEV_18,Africa,Southern Africa,Namibia
34KEV_18,Africa,Southern Africa,South Africa
34KEV_19,Africa,Southern Africa,Botswana
34KEV_19,Africa,Southern Africa,Namibia
34KEV_19,Africa,Southern Africa,South Africa
34KEV_20,Africa,Southern Africa,Botswana
34KEV_20,Africa,Southern Africa,Namibia
34KEV_20,Africa,Southern Africa,South Africa
34KEV_21,Africa,Southern Africa,Botswana
34KEV_21,Africa,Southern Africa,Namibia
34KEV_21,Africa,Southern Africa,South Africa
34KEV_22,Africa,Southern Africa,Botswana
34KEV_22,Africa,Southern Africa,Namibia
34KEV_22,Africa,Southern Africa,South Africa
34KEV_23,Africa,Southern Africa,Botswana
34KEV_23,Africa,Southern Africa,Namibia
34KEV_23,Africa,Southern Africa,South Africa
34KEV_24,Africa,Southern Africa,Botswana
34KEV_24,Africa,Southern Africa,Namibia
34KEV_24,Africa,Southern Africa,South Africa
34KEV_25,Africa,Southern Africa,Botswana
34KEV_25,Africa,Southern Africa,Namibia
34KEV_25,Africa,Southern Africa,South Africa
34KEV_26,Africa,Southern Africa,Botswana
34KEV_26,Africa,Southern Africa,Namibia
34KEV_26,Africa,Southern Africa,South Africa
34KEV_27,Africa,Southern Africa,Botswana
34KEV_27,Africa,Southern Africa,Namibia
34KEV_27,Africa,Southern Africa,South Africa
34KEV_28,Africa,Southern Africa,Botswana
34KEV_28,Africa,Southern Africa,Namibia
34KEV_28,Africa,Southern Africa,South Africa
34KEV_29,Africa,Southern Africa,Botswana
34KEV_29,Africa,Southern Africa,Namibia
34KEV_29,Africa,Southern Africa,South Africa
34LHJ_00,Africa,Middle Africa,Angola
34LHJ_00,Africa,Eastern Africa,Zambia
34LHJ_01,Africa,Eastern Africa,Zambia
34LHJ_02,Africa,Middle Africa,Angola
34LHJ_02,Africa,Eastern Africa,Zambia
34LHJ_03,Africa,Eastern Africa,Zambia
34LHJ_04,Africa,Eastern Africa,Zambia
34LHJ_05,Africa,Eastern Africa,Zambia
34LHJ_06,Africa,Eastern Africa,Zambia
34LHJ_07,Africa,Eastern Africa,Zambia
34LHJ_08,Africa,Eastern Africa,Zambia
34LHJ_09,Africa,Eastern Africa,Zambia
34LHJ_10,Africa,Eastern Africa,Zambia
34LHJ_11,Africa,Eastern Africa,Zambia
34LHJ_12,Africa,Middle Africa,Angola
34LHJ_12,Africa,Eastern Africa,Zambia
34LHJ_13,Africa,Eastern Africa,Zambia
34LHJ_14,Africa,Eastern Africa,Zambia
34LHJ_15,Africa,Middle Africa,Angola
34LHJ_15,Africa,Eastern Africa,Zambia
34LHJ_16,Africa,Eastern Africa,Zambia
34LHJ_17,Africa,Middle Africa,Angola
34LHJ_17,Africa,Eastern Africa,Zambia
34LHJ_18,Africa,Middle Africa,Angola
34LHJ_18,Africa,Eastern Africa,Zambia
34LHJ_19,Africa,Eastern Africa,Zambia
34LHJ_20,Africa,Middle Africa,Angola
34LHJ_20,Africa,Eastern Africa,Zambia
34LHJ_21,Africa,Middle Africa,Angola
34LHJ_21,Africa,Eastern Africa,Zambia
34LHJ_22,Africa,Middle Africa,Angola
34LHJ_22,Africa,Eastern Africa,Zambia
34LHJ_23,Africa,Eastern Africa,Zambia
34LHJ_24,Africa,Eastern Africa,Zambia
34LHJ_25,Africa,Eastern Africa,Zambia
34LHJ_26,Africa,Eastern Africa,Zambia
34LHJ_27,Africa,Eastern Africa,Zambia
34LHJ_28,Africa,Eastern Africa,Zambia
34LHJ_29,Africa,Eastern Africa,Zambia
34MBC_00,Africa,Middle Africa,Democratic Republic of the Congo
34MBC_00,Africa,Middle Africa,Republic of Congo
34MBC_01,Africa,Middle Africa,Democratic Republic of the Congo
34MBC_02,Africa,Middle Africa,Democratic Republic of the Congo
34MBC_02,Africa,Middle Africa,Republic of Congo
34MBC_03,Africa,Middle Africa,Democratic Republic of the Congo
34MBC_04,Africa,Middle Africa,Democratic Republic of the Congo
34MBC_04,Africa,Middle Africa,Republic of Congo
34MBC_05,Africa,Middle Africa,Democratic Republic of the Congo
34MBC_06,Africa,Middle Africa,Democratic Republic of the Congo
34MBC_06,Africa,Middle Africa,Republic of Congo
34MBC_07,Africa,Middle Africa,Democratic Republic of the Congo
34MBC_08,Africa,Middle Africa,Democratic Republic of the Congo
34MBC_09,Africa,Middle Africa,Democratic Republic of the Congo
34MBC_09,Africa,Middle Africa,Republic of Congo
34MBC_10,Africa,Middle Africa,Democratic Republic of the Congo
34MBC_11,Africa,Middle Africa,Democratic Republic of the Congo
34MBC_12,Africa,Middle Africa,Democratic Republic of the Congo
34MBC_13,Africa,Middle Africa,Democratic Republic of the Congo
34MBC_13,Africa,Middle Africa,Republic of Congo
34MBC_14,Africa,Middle Africa,Democratic Republic of the Congo
34MBC_15,Africa,Middle Africa,Democratic Republic of the Congo
34MBC_15,Africa,Middle Africa,Republic of Congo
34MBC_16,Africa,Middle Africa,Democratic Republic of the Congo
34MBC_17,Africa,Middle Africa,Democratic Republic of the Congo
34MBC_18,Africa,Middle Africa,Democratic Republic of the Congo
34MBC_19,Africa,Middle Africa,Democratic Republic of the Congo
34MBC_20,Africa,Middle Africa,Democratic Republic of the Congo
34MBC_20,Africa,Middle Africa,Republic of Congo
34MBC_21,Africa,Middle Africa,Democratic Republic of the Congo
34MBC_21,Africa,Middle Africa,Republic of Congo
34MBC_22,Africa,Middle Africa,Democratic Republic of the Congo
34MBC_23,Africa,Middle Africa,Democratic Republic of the Congo
34MBC_23,Africa,Middle Africa,Republic of Congo
34MBC_24,Africa,Middle Africa,Democratic Republic of the Congo
34MBC_25,Africa,Middle Africa,Democratic Republic of the Congo
34MBC_26,Africa,Middle Africa,Democratic Republic of the Congo
34MBC_27,Africa,Middle Africa,Democratic Republic of the Congo
34MBC_28,Africa,Middle Africa,Democratic Republic of the Congo
34MBC_29,Africa,Middle Africa,Democratic Republic of the Congo
34MBD_00,Africa,Middle Africa,Democratic Republic of the Congo
34MBD_01,Africa,Middle Africa,Democratic Republic of the Congo
34MBD_02,Africa,Middle Africa,Democratic Republic of the Congo
34MBD_03,Africa,Middle Africa,Democratic Republic of the Congo
34MBD_04,Africa,Middle Africa,Democratic Republic of the Congo
34MBD_04,Africa,Middle Africa,Republic of Congo
34MBD_05,Africa,Middle Africa,Democratic Republic of the Congo
34MBD_05,Africa,Middle Africa,Republic of Congo
34MBD_06,Africa,Middle Africa,Democratic Republic of the Congo
34MBD_07,Africa,Middle Africa,Democratic Republic of the Congo
34MBD_08,Africa,Middle Africa,Democratic Republic of the Congo
34MBD_09,Africa,Middle Africa,Democratic Republic of the Congo
34MBD_09,Africa,Middle Africa,Republic of Congo
34MBD_10,Africa,Middle Africa,Democratic Republic of the Congo
34MBD_10,Africa,Middle Africa,Republic of Congo
34MBD_11,Africa,Middle Africa,Democratic Republic of the Congo
34MBD_12,Africa,Middle Africa,Democratic Republic of the Congo
34MBD_13,Africa,Middle Africa,Democratic Republic of the Congo
34MBD_14,Africa,Middle Africa,Democratic Republic of the Congo
34MBD_15,Africa,Middle Africa,Democratic Republic of the Congo
34MBD_16,Africa,Middle Africa,Democratic Republic of the Congo
34MBD_17,Africa,Middle Africa,Democratic Republic of the Congo
34MBD_17,Africa,Middle Africa,Republic of Congo
34MBD_18,Africa,Middle Africa,Democratic Republic of the Congo
34MBD_19,Africa,Middle Africa,Democratic Republic of the Congo
34MBD_20,Africa,Middle Africa,Democratic Republic of the Congo
34MBD_21,Africa,Middle Africa,Democratic Republic of the Congo
34MBD_22,Africa,Middle Africa,Democratic Republic of the Congo
34MBD_23,Africa,Middle Africa,Democratic Republic of the Congo
34MBD_24,Africa,Middle Africa,Democratic Republic of the Congo
34MBD_24,Africa,Middle Africa,Republic of Congo
34MBD_25,Africa,Middle Africa,Democratic Republic of the Congo
34MBD_26,Africa,Middle Africa,Democratic Republic of the Congo
34MBD_27,Africa,Middle Africa,Democratic Republic of the Congo
34MBD_28,Africa,Middle Africa,Democratic Republic of the Congo
34MBD_29,Africa,Middle Africa,Democratic Republic of the Congo
34MDU_00,Africa,Middle Africa,Angola
34MDU_00,Africa,Middle Africa,Democratic Republic of the Congo
34MDU_01,Africa,Middle Africa,Angola
34MDU_01,Africa,Middle Africa,Democratic Republic of the Congo
34MDU_02,Africa,Middle Africa,Angola
34MDU_02,Africa,Middle Africa,Democratic Republic of the Congo
34MDU_03,Africa,Middle Africa,Angola
34MDU_03,Africa,Middle Africa,Democratic Republic of the Congo
34MDU_04,Africa,Middle Africa,Angola
34MDU_04,Africa,Middle Africa,Democratic Republic of the Congo
34MDU_05,Africa,Middle Africa,Angola
34MDU_05,Africa,Middle Africa,Democratic Republic of the Congo
34MDU_06,Africa,Middle Africa,Angola
34MDU_06,Africa,Middle Africa,Democratic Republic of the Congo
34MDU_07,Africa,Middle Africa,Angola
34MDU_07,Africa,Middle Africa,Democratic Republic of the Congo
34MDU_08,Africa,Middle Africa,Angola
34MDU_08,Africa,Middle Africa,Democratic Republic of the Congo
34MDU_09,Africa,Middle Africa,Angola
34MDU_09,Africa,Middle Africa,Democratic Republic of the Congo
34MDU_10,Africa,Middle Africa,Angola
34MDU_10,Africa,Middle Africa,Democratic Republic of the Congo
34MDU_11,Africa,Middle Africa,Angola
34MDU_11,Africa,Middle Africa,Democratic Republic of the Congo
34MDU_12,Africa,Middle Africa,Angola
34MDU_12,Africa,Middle Africa,Democratic Republic of the Congo
34MDU_13,Africa,Middle Africa,Angola
34MDU_13,Africa,Middle Africa,Democratic Republic of the Congo
34MDU_14,Africa,Middle Africa,Angola
34MDU_14,Africa,Middle Africa,Democratic Republic of the Congo
34MDU_15,Africa,Middle Africa,Angola
34MDU_15,Africa,Middle Africa,Democratic Republic of the Congo
34MDU_16,Africa,Middle Africa,Angola
34MDU_16,Africa,Middle Africa,Democratic Republic of the Congo
34MDU_17,Africa,Middle Africa,Angola
34MDU_17,Africa,Middle Africa,Democratic Republic of the Congo
34MDU_18,Africa,Middle Africa,Angola
34MDU_18,Africa,Middle Africa,Democratic Republic of the Congo
34MDU_19,Africa,Middle Africa,Angola
34MDU_19,Africa,Middle Africa,Democratic Republic of the Congo
34MDU_20,Africa,Middle Africa,Angola
34MDU_20,Africa,Middle Africa,Democratic Republic of the Congo
34MDU_21,Africa,Middle Africa,Angola
34MDU_21,Africa,Middle Africa,Democratic Republic of the Congo
34MDU_22,Africa,Middle Africa,Angola
34MDU_22,Africa,Middle Africa,Democratic Republic of the Congo
34MDU_23,Africa,Middle Africa,Angola
34MDU_23,Africa,Middle Africa,Democratic Republic of the Congo
34MDU_24,Africa,Middle Africa,Angola
34MDU_24,Africa,Middle Africa,Democratic Republic of the Congo
34MDU_25,Africa,Middle Africa,Angola
34MDU_25,Africa,Middle Africa,Democratic Republic of the Congo
34MDU_26,Africa,Middle Africa,Angola
34MDU_26,Africa,Middle Africa,Democratic Republic of the Congo
34MDU_27,Africa,Middle Africa,Angola
34MDU_27,Africa,Middle Africa,Democratic Republic of the Congo
34MDU_28,Africa,Middle Africa,Angola
34MDU_28,Africa,Middle Africa,Democratic Republic of the Congo
34MDU_29,Africa,Middle Africa,Angola
34MDU_29,Africa,Middle Africa,Democratic Republic of the Congo
34MEC_00,Africa,Middle Africa,Democratic Republic of the Congo
34MEC_01,Africa,Middle Africa,Democratic Republic of the Congo
34MEC_02,Africa,Middle Africa,Democratic Republic of the Congo
34MEC_03,Africa,Middle Africa,Democratic Republic of the Congo
34MEC_04,Africa,Middle Africa,Democratic Republic of the Congo
34MEC_05,Africa,Middle Africa,Democratic Republic of the Congo
34MEC_06,Africa,Middle Africa,Democratic Republic of the Congo
34MEC_07,Africa,Middle Africa,Democratic Republic of the Congo
34MEC_08,Africa,Middle Africa,Democratic Republic of the Congo
34MEC_09,Africa,Middle Africa,Democratic Republic of the Congo
34MEC_10,Africa,Middle Africa,Democratic Republic of the Congo
34MEC_11,Africa,Middle Africa,Democratic Republic of the Congo
34MEC_12,Africa,Middle Africa,Democratic Republic of the Congo
34MEC_13,Africa,Middle Africa,Democratic Republic of the Congo
34MEC_14,Africa,Middle Africa,Democratic Republic of the Congo
34MEC_15,Africa,Middle Africa,Democratic Republic of the Congo
34MEC_16,Africa,Middle Africa,Democratic Republic of the Congo
34MEC_17,Africa,Middle Africa,Democratic Republic of the Congo
34MEC_18,Africa,Middle Africa,Democratic Republic of the Congo
34MEC_19,Africa,Middle Africa,Democratic Republic of the Congo
34MEC_20,Africa,Middle Africa,Democratic Republic of the Congo
34MEC_21,Africa,Middle Africa,Democratic Republic of the Congo
34MEC_22,Africa,Middle Africa,Democratic Republic of the Congo
34MEC_23,Africa,Middle Africa,Democratic Republic of the Congo
34MEC_24,Africa,Middle Africa,Democratic Republic of the Congo
34MEC_25,Africa,Middle Africa,Democratic Republic of the Congo
34MEC_26,Africa,Middle Africa,Democratic Republic of the Congo
34MEC_27,Africa,Middle Africa,Democratic Republic of the Congo
34MEC_28,Africa,Middle Africa,Democratic Republic of the Congo
34MEC_29,Africa,Middle Africa,Democratic Republic of the Congo
34NBK_00,Africa,Middle Africa,Central African Republic
34NBK_00,Africa,Middle Africa,Democratic Republic of the Congo
34NBK_01,Africa,Middle Africa,Central African Republic
34NBK_01,Africa,Middle Africa,Democratic Republic of the Congo
34NBK_02,Africa,Middle Africa,Central African Republic
34NBK_02,Africa,Middle Africa,Democratic Republic of the Congo
34NBK_02,Africa,Middle Africa,Republic of Congo
34NBK_03,Africa,Middle Africa,Central African Republic
34NBK_03,Africa,Middle Africa,Democratic Republic of the Congo
34NBK_04,Africa,Middle Africa,Central African Republic
34NBK_04,Africa,Middle Africa,Democratic Republic of the Congo
34NBK_05,Africa,Middle Africa,Central African Republic
34NBK_05,Africa,Middle Africa,Democratic Republic of the Congo
34NBK_06,Africa,Middle Africa,Central African Republic
34NBK_06,Africa,Middle Africa,Democratic Republic of the Congo
34NBK_07,Africa,Middle Africa,Central African Republic
34NBK_07,Africa,Middle Africa,Democratic Republic of the Congo
34NBK_08,Africa,Middle Africa,Central African Republic
34NBK_08,Africa,Middle Africa,Democratic Republic of the Congo
34NBK_09,Africa,Middle Africa,Central African Republic
34NBK_09,Africa,Middle Africa,Democratic Republic of the Congo
34NBK_10,Africa,Middle Africa,Central African Republic
34NBK_10,Africa,Middle Africa,Democratic Republic of the Congo
34NBK_11,Africa,Middle Africa,Central African Republic
34NBK_11,Africa,Middle Africa,Democratic Republic of the Congo
34NBK_12,Africa,Middle Africa,Central African Republic
34NBK_12,Africa,Middle Africa,Democratic Republic of the Congo
34NBK_13,Africa,Middle Africa,Central African Republic
34NBK_13,Africa,Middle Africa,Democratic Republic of the Congo
34NBK_14,Africa,Middle Africa,Central African Republic
34NBK_14,Africa,Middle Africa,Democratic Republic of the Congo
34NBK_15,Africa,Middle Africa,Central African Republic
34NBK_15,Africa,Middle Africa,Democratic Republic of the Congo
34NBK_16,Africa,Middle Africa,Central African Republic
34NBK_16,Africa,Middle Africa,Democratic Republic of the Congo
34NBK_17,Africa,Middle Africa,Central African Republic
34NBK_17,Africa,Middle Africa,Democratic Republic of the Congo
34NBK_18,Africa,Middle Africa,Central African Republic
34NBK_18,Africa,Middle Africa,Democratic Republic of the Congo
34NBK_19,Africa,Middle Africa,Central African Republic
34NBK_19,Africa,Middle Africa,Democratic Republic of the Congo
34NBK_19,Africa,Middle Africa,Republic of Congo
34NBK_20,Africa,Middle Africa,Central African Republic
34NBK_20,Africa,Middle Africa,Democratic Republic of the Congo
34NBK_21,Africa,Middle Africa,Central African Republic
34NBK_21,Africa,Middle Africa,Democratic Republic of the Congo
34NBK_22,Africa,Middle Africa,Central African Republic
34NBK_22,Africa,Middle Africa,Democratic Republic of the Congo
34NBK_23,Africa,Middle Africa,Central African Republic
34NBK_23,Africa,Middle Africa,Democratic Republic of the Congo
34NBK_24,Africa,Middle Africa,Central African Republic
34NBK_24,Africa,Middle Africa,Democratic Republic of the Congo
34NBK_25,Africa,Middle Africa,Central African Republic
34NBK_25,Africa,Middle Africa,Democratic Republic of the Congo
34NBK_26,Africa,Middle Africa,Central African Republic
34NBK_26,Africa,Middle Africa,Democratic Republic of the Congo
34NBK_27,Africa,Middle Africa,Central African Republic
34NBK_27,Africa,Middle Africa,Democratic Republic of the Congo
34NBK_28,Africa,Middle Africa,Central African Republic
34NBK_28,Africa,Middle Africa,Democratic Republic of the Congo
34NBK_29,Africa,Middle Africa,Central African Republic
34NBK_29,Africa,Middle Africa,Democratic Republic of the Congo
34NBP_00,Africa,Middle Africa,Central African Republic
34NBP_01,Africa,Middle Africa,Central African Republic
34NBP_01,Africa,Middle Africa,Chad
34NBP_02,Africa,Middle Africa,Central African Republic
34NBP_02,Africa,Middle Africa,Chad
34NBP_03,Africa,Middle Africa,Central African Republic
34NBP_03,Africa,Middle Africa,Chad
34NBP_04,Africa,Middle Africa,Central African Republic
34NBP_04,Africa,Middle Africa,Chad
34NBP_05,Africa,Middle Africa,Central African Republic
34NBP_05,Africa,Middle Africa,Chad
34NBP_06,Africa,Middle Africa,Central African Republic
34NBP_06,Africa,Middle Africa,Chad
34NBP_07,Africa,Middle Africa,Central African Republic
34NBP_07,Africa,Middle Africa,Chad
34NBP_08,Africa,Middle Africa,Central African Republic
34NBP_08,Africa,Middle Africa,Chad
34NBP_09,Africa,Middle Africa,Central African Republic
34NBP_09,Africa,Middle Africa,Chad
34NBP_10,Africa,Middle Africa,Central African Republic
34NBP_10,Africa,Middle Africa,Chad
34NBP_11,Africa,Middle Africa,Central African Republic
34NBP_11,Africa,Middle Africa,Chad
34NBP_12,Africa,Middle Africa,Central African Republic
34NBP_12,Africa,Middle Africa,Chad
34NBP_13,Africa,Middle Africa,Central African Republic
34NBP_13,Africa,Middle Africa,Chad
34NBP_14,Africa,Middle Africa,Central African Republic
34NBP_14,Africa,Middle Africa,Chad
34NBP_15,Africa,Middle Africa,Central African Republic
34NBP_16,Africa,Middle Africa,Central African Republic
34NBP_16,Africa,Middle Africa,Chad
34NBP_17,Africa,Middle Africa,Central African Republic
34NBP_17,Africa,Middle Africa,Chad
34NBP_18,Africa,Middle Africa,Central African Republic
34NBP_19,Africa,Middle Africa,Central African Republic
34NBP_20,Africa,Middle Africa,Central African Republic
34NBP_21,Africa,Middle Africa,Central African Republic
34NBP_22,Africa,Middle Africa,Central African Republic
34NBP_22,Africa,Middle Africa,Chad
34NBP_23,Africa,Middle Africa,Central African Republic
34NBP_23,Africa,Middle Africa,Chad
34NBP_24,Africa,Middle Africa,Central African Republic
34NBP_24,Africa,Middle Africa,Chad
34NBP_25,Africa,Middle Africa,Central African Republic
34NBP_25,Africa,Middle Africa,Chad
34NBP_26,Africa,Middle Africa,Central African Republic
34NBP_26,Africa,Middle Africa,Chad
34NBP_27,Africa,Middle Africa,Central African Republic
34NBP_28,Africa,Middle Africa,Central African Republic
34NBP_28,Africa,Middle Africa,Chad
34NBP_29,Africa,Middle Africa,Central African Republic
34NCG_00,Africa,Middle Africa,Democratic Republic of the Congo
34NCG_01,Africa,Middle Africa,Democratic Republic of the Congo
34NCG_02,Africa,Middle Africa,Democratic Republic of the Congo
34NCG_03,Africa,Middle Africa,Democratic Republic of the Congo
34NCG_04,Africa,Middle Africa,Democratic Republic of the Congo
34NCG_05,Africa,Middle Africa,Democratic Republic of the Congo
34NCG_06,Africa,Middle Africa,Democratic Republic of the Congo
34NCG_07,Africa,Middle Africa,Democratic Republic of the Congo
34NCG_08,Africa,Middle Africa,Democratic Republic of the Congo
34NCG_09,Africa,Middle Africa,Democratic Republic of the Congo
34NCG_10,Africa,Middle Africa,Democratic Republic of the Congo
34NCG_11,Africa,Middle Africa,Democratic Republic of the Congo
34NCG_12,Africa,Middle Africa,Democratic Republic of the Congo
34NCG_13,Africa,Middle Africa,Democratic Republic of the Congo
34NCG_14,Africa,Middle Africa,Democratic Republic of the Congo
34NCG_15,Africa,Middle Africa,Democratic Republic of the Congo
34NCG_16,Africa,Middle Africa,Democratic Republic of the Congo
34NCG_17,Africa,Middle Africa,Democratic Republic of the Congo
34NCG_18,Africa,Middle Africa,Democratic Republic of the Congo
34NCG_19,Africa,Middle Africa,Democratic Republic of the Congo
34NCG_20,Africa,Middle Africa,Democratic Republic of the Congo
34NCG_21,Africa,Middle Africa,Democratic Republic of the Congo
34NCG_22,Africa,Middle Africa,Democratic Republic of the Congo
34NCG_23,Africa,Middle Africa,Democratic Republic of the Congo
34NCG_24,Africa,Middle Africa,Democratic Republic of the Congo
34NCG_25,Africa,Middle Africa,Democratic Republic of the Congo
34NCG_26,Africa,Middle Africa,Democratic Republic of the Congo
34NCG_27,Africa,Middle Africa,Democratic Republic of the Congo
34NCG_28,Africa,Middle Africa,Democratic Republic of the Congo
34NCG_29,Africa,Middle Africa,Democratic Republic of the Congo
34NGK_00,Africa,Middle Africa,Central African Republic
34NGK_00,Africa,Middle Africa,Democratic Republic of the Congo
34NGK_01,Africa,Middle Africa,Central African Republic
34NGK_01,Africa,Middle Africa,Democratic Republic of the Congo
34NGK_02,Africa,Middle Africa,Central African Republic
34NGK_02,Africa,Middle Africa,Democratic Republic of the Congo
34NGK_03,Africa,Middle Africa,Central African Republic
34NGK_03,Africa,Middle Africa,Democratic Republic of the Congo
34NGK_04,Africa,Middle Africa,Central African Republic
34NGK_04,Africa,Middle Africa,Democratic Republic of the Congo
34NGK_05,Africa,Middle Africa,Central African Republic
34NGK_05,Africa,Middle Africa,Democratic Republic of the Congo
34NGK_06,Africa,Middle Africa,Central African Republic
34NGK_06,Africa,Middle Africa,Democratic Republic of the Congo
34NGK_07,Africa,Middle Africa,Central African Republic
34NGK_07,Africa,Middle Africa,Democratic Republic of the Congo
34NGK_08,Africa,Middle Africa,Central African Republic
34NGK_08,Africa,Middle Africa,Democratic Republic of the Congo
