level_0,Region,Subregion,Country
36UXE_27,Europe,Eastern Europe,Russia
37UEP_12,Europe,Eastern Europe,Russia
35TMH_03,Europe,Eastern Europe,Bulgaria
37UET_11,Europe,Eastern Europe,Russia
31TGK_24,Europe,Western Europe,France
39VXD_14,Asia,Central Asia,Russia
39VXD_14,Europe,Eastern Europe,Russia
32UQD_13,Europe,Western Europe,Germany
37TDK_20,Europe,Eastern Europe,Russia
37TDK_20,Europe,Eastern Europe,Ukraine
37UET_08,Europe,Eastern Europe,Russia
36VXL_17,Europe,Eastern Europe,Russia
30UYU_04,Europe,Western Europe,France
36UXE_13,Europe,Eastern Europe,Russia
31TGK_04,Europe,Western Europe,France
31TCF_03,Europe,Southern Europe,Spain
30UYU_11,Europe,Western Europe,France
35TMH_04,Europe,Eastern Europe,Bulgaria
38UNV_29,Europe,Eastern Europe,Russia
39VXD_08,Asia,Central Asia,Russia
39VXD_08,Europe,Eastern Europe,Russia
32UQD_16,Europe,Western Europe,Germany
31UCU_02,Europe,Northern Europe,United Kingdom
30VUJ_04,Europe,Northern Europe,United Kingdom
32TPT_10,Europe,Western Europe,Austria
37UET_10,Europe,Eastern Europe,Russia
37UET_10,Europe,Eastern Europe,Ukraine
30UYU_20,Europe,Western Europe,France
36UVE_07,Europe,Eastern Europe,Belarus
36UVE_07,Europe,Eastern Europe,Russia
36UVB_04,Europe,Eastern Europe,Russia
36UVB_04,Europe,Eastern Europe,Ukraine
34TCN_01,Europe,Southern Europe,Albania
34TCN_01,Europe,Southern Europe,Croatia
34TCN_01,Europe,Southern Europe,Montenegro
34TCN_01,Europe,Southern Europe,Republic of Serbia
39VXD_20,Asia,Central Asia,Russia
39VXD_20,Europe,Eastern Europe,Russia
37UEP_25,Europe,Eastern Europe,Russia
37UEP_25,Europe,Eastern Europe,Ukraine
38UNC_02,Europe,Eastern Europe,Russia
31TEJ_05,Europe,Southern Europe,Spain
31TEJ_05,Europe,Western Europe,France
30TYN_06,Europe,Southern Europe,Spain
30TYN_06,Europe,Western Europe,France
34TCN_20,Europe,Southern Europe,Albania
34TCN_20,Europe,Southern Europe,Montenegro
34TCN_20,Europe,Southern Europe,Republic of Serbia
31UCU_10,Europe,Northern Europe,United Kingdom
32UQD_03,Europe,Western Europe,Germany
30UYU_27,Europe,Western Europe,France
35TMH_28,Europe,Eastern Europe,Bulgaria
